id;amount_answer_tokens;confidence_per_choice
('professional_accounting', 209);2;[0.9808799562513861, 0.017965442469559362, 0.0011484923127110806, 6.026734542269775e-06]
('professional_accounting', 210);2;[9.890759379318494e-08, 1.0633568450736151e-06, 0.9959287182820702, 0.004070132117608643]
('professional_accounting', 211);2;[0.9997927380058335, 1.4446812422503275e-07, 3.725882030962868e-06, 0.00020342626613230685]
('professional_accounting', 212);2;[2.9989608248573072e-09, 3.398267819495071e-09, 1.0, 4.363462252943702e-09]
('professional_accounting', 213);2;[0.9999789004002659, 7.889159304314481e-06, 1.300702475296511e-05, 2.3823196839213586e-07]
('professional_accounting', 214);2;[0.03396846958371524, 0.8760584161937116, 0.056004538335801636, 0.03396846958371524]
('professional_accounting', 215);2;[0.0005489699833641594, 0.9925611819632516, 0.006687823506941357, 0.00020195486699946483]
('professional_accounting', 216);2;[1.20460053623001e-05, 0.8172767616037024, 0.1420214099868525, 0.040689815218080946]
('professional_accounting', 217);2;[6.7920913241290785e-06, 0.9755521419884992, 0.006573218664293529, 0.017867860849636936]
('professional_accounting', 218);2;[0.9996915815141679, 4.538594706691294e-05, 0.00026117809244431163, 1.7598041442120162e-06]
('professional_accounting', 219);2;[3.581747930283181e-10, 2.510999155743982e-08, 1.0, 1.522997974471263e-08]
('professional_accounting', 220);2;[0.9999998807907247, 9.237449661970594e-09, 1.1253517471925912e-07, 5.602796437537268e-09]
('professional_accounting', 221);2;[0.0019262556494406332, 0.00020302585175895312, 0.9978253551223345, 4.5301190817246585e-05]
('professional_accounting', 222);2;[1.2501528663867426e-09, 1.6052280551856116e-09, 1.493094676197164e-10, 1.0]
('professional_accounting', 223);2;[6.825590357542018e-08, 0.9999973774024795, 2.260322940135999e-06, 1.8553860543063036e-07]
('professional_accounting', 224);2;[0.9999990463265931, 3.059020287707785e-07, 6.47594599989589e-07, 1.522997974471263e-08]
('professional_accounting', 225);2;[4.2389443152904513e-07, 0.04741666008839796, 0.952389105363163, 0.00019378109835763247]
('professional_accounting', 226);2;[7.582560427911907e-10, 1.0, 4.363462252943702e-09, 2.646573638909117e-09]
('professional_accounting', 227);2;[0.001496547746073724, 0.9954162905518941, 0.0011655125565459624, 0.001921605343245414]
('professional_accounting', 228);2;[0.9498534562423101, 0.001428047158414826, 0.04729041579431816, 0.001428047158414826]
('professional_accounting', 229);2;[4.4475683429429733e-07, 0.9992624005348633, 2.7516130986917065e-05, 0.0007096507097463472]
('professional_accounting', 230);2;[0.00013582602704274066, 0.010789997795296427, 0.017789698875912707, 0.9712844601190591]
('professional_accounting', 231);2;[1.1401905360417835e-05, 0.9932922113402521, 3.701656707846044e-06, 0.006692749140189202]
('professional_accounting', 232);2;[0.0273221551076176, 0.9047855553213158, 0.05784100281672053, 0.010051261548997041]
('professional_accounting', 233);2;[2.4281881437394512e-05, 0.0005526528106630945, 0.9992197883358656, 0.00020330970409416458]
('professional_accounting', 234);2;[0.5611225489907044, 0.4370026805529833, 8.891621736557536e-05, 0.0017859299669664443]
('professional_accounting', 235);2;[2.335593038799337e-09, 3.2241867372567335e-08, 1.0, 1.6918979226151304e-10]
('professional_accounting', 236);2;[1.0, 2.172439935079017e-10, 4.363462252943702e-09, 1.6918979226151304e-10]
('professional_accounting', 237);2;[3.927372862894293e-07, 8.314248415991387e-07, 0.0001233943872980875, 0.9998753226267224]
('professional_accounting', 238);2;[2.061153622438558e-09, 0.9999997615814777, 1.8553913626159784e-07, 3.581747930283181e-10]
('professional_accounting', 239);2;[1.4432890028267724e-07, 1.06645434088567e-06, 0.9988293064468629, 0.0011695086344998855]
('professional_accounting', 240);2;[5.315775115378354e-08, 0.9999985694905718, 1.3709577789362383e-06, 1.955564378838448e-08]
('professional_accounting', 241);2;[0.6538270234163176, 0.025351624891940473, 0.30884601714008464, 0.01197525965658922]
('professional_accounting', 242);2;[5.3157852544244216e-08, 0.9999996423722521, 1.8553913626159784e-07, 1.1253517471925912e-07]
('professional_accounting', 243);2;[4.430833132777962e-07, 0.0004288053199621504, 0.9955024069008986, 0.004068391601026078]
('professional_accounting', 244);2;[1.0, 5.905303998944039e-10, 4.363462252943702e-09, 2.510999155743982e-08]
('professional_accounting', 245);2;[0.0004292263264000491, 0.0011667581233494844, 0.22234471525494806, 0.776059287890597]
('professional_accounting', 246);2;[0.9862676764419868, 0.005175458607690819, 2.3967128220981304e-05, 0.008532888692127922]
('professional_accounting', 247);2;[1.6676330873222095e-05, 0.9984807243674682, 0.0015011547500192433, 1.3688765967801167e-06]
('professional_accounting', 248);2;[3.8830541469025006e-07, 0.00042582839029579335, 0.9885914820175439, 0.010982258932119666]
('professional_accounting', 249);2;[0.9999897481064004, 1.1253410150531838e-07, 1.0129987330277146e-05, 5.3157345593874676e-08]
('professional_accounting', 250);2;[1.0, 1.026187963170189e-10, 1.6918979226151304e-10, 7.194133030325383e-09]
('professional_accounting', 251);2;[0.9999995231630692, 5.3157852544244216e-08, 5.04347662567888e-07, 5.3157852544244216e-08]
('professional_accounting', 252);2;[0.6753120961018432, 0.3189948658735116, 0.0021493699867862993, 0.003543712015819025]
('professional_accounting', 253);2;[0.0005463168393970455, 0.9877639428473611, 0.003143836345941231, 0.008545833210821132]
('professional_accounting', 254);2;[0.11920251460316028, 0.8807940806612058, 2.556347207509551e-06, 8.29924428342603e-07]
('professional_accounting', 255);2;[1.0, 9.237449661970594e-09, 2.510999155743982e-08, 9.237449661970594e-09]
('professional_accounting', 256);2;[1.6918979226151304e-10, 1.6918979226151304e-10, 1.0, 4.5990553786523166e-10]
('professional_accounting', 257);2;[0.0004227505554769543, 0.9814459547333737, 0.017975811035007665, 0.00015552123810377876]
('professional_accounting', 258);2;[1.3654612494021046e-05, 0.8175580207946486, 6.449982232815111e-06, 0.18242184939224587]
('professional_accounting', 259);2;[0.02127043573026852, 0.07424111555328745, 0.9044418812162568, 4.6528889239842276e-05]
('professional_accounting', 260);2;[4.53102642680524e-05, 0.9980251526637866, 0.0019266414623863707, 2.896588285367295e-06]
('professional_accounting', 261);2;[1.0, 1.0815941557285693e-11, 4.5990553786523166e-10, 2.172439935079017e-10]
('professional_accounting', 262);2;[0.0247878062315622, 0.8208593574956401, 0.14264397607245935, 0.011708930579615279]
('professional_accounting', 263);2;[1.186112015134383e-08, 1.3440409951135022e-08, 1.0, 1.9555681087850496e-08]
('professional_accounting', 264);2;[4.6396242421845805e-08, 1.2611794240858428e-07, 0.010986941583869245, 0.989012942882339]
('professional_accounting', 265);2;[1.0, 8.423463754468647e-12, 3.775134544279098e-11, 2.172439935079017e-10]
('professional_accounting', 266);2;[1.0, 3.331544542166412e-11, 5.905303998944039e-10, 1.026187963170189e-10]
('professional_accounting', 267);2;[0.9999032114269176, 6.475328435006693e-07, 7.73366957954185e-08, 9.610239492660866e-05]
('professional_accounting', 268);2;[4.944450501938644e-09, 0.9999994039539004, 6.47594599989589e-07, 3.1608814543136926e-10]
('professional_accounting', 269);2;[0.26673548674987224, 0.7250622050288182, 0.008054712805528, 0.00014752721109851383]
('professional_accounting', 270);2;[0.3189434573078071, 0.5258488622140198, 0.004549485163465138, 0.15065822144778984]
('professional_accounting', 271);2;[8.099252906541419e-08, 1.981819953586532e-05, 0.9241233803863997, 0.07585667036356387]
('professional_accounting', 272);2;[0.010937106494572324, 0.36218713833595834, 0.5971456745411591, 0.02973013075190098]
('professional_accounting', 273);2;[0.0029787479087794895, 0.26813834161575806, 0.7288755380828901, 7.383574341864077e-06]
('professional_accounting', 274);2;[1.2974689357715935e-05, 2.1391646324792845e-05, 0.0024725381353098244, 0.9974931299773736]
('professional_accounting', 275);2;[0.0006787986300598197, 0.955819784370174, 0.006440262088089625, 0.03706115828236646]
('professional_accounting', 276);2;[0.9241384454487246, 0.07585790019702349, 3.443942519774472e-06, 1.7146380168700526e-07]
('professional_accounting', 277);2;[5.315775115378354e-08, 2.1024298423113373e-07, 0.9999983310727032, 1.370956471489639e-06]
('professional_accounting', 278);2;[0.0002610687697203787, 3.533181589434146e-05, 0.0004304294285087074, 0.9992731136625285]
('professional_accounting', 279);2;[5.657952668464379e-05, 0.9705779315365098, 0.029308913448519828, 5.657952668464379e-05]
('professional_accounting', 280);2;[0.9999996423722521, 1.2501528663867426e-09, 3.059023205018258e-07, 4.363462252943702e-09]
('professional_accounting', 281);2;[3.721038510709436e-06, 0.9984936788785841, 0.001501174792731263, 1.3688935678972033e-06]
('professional_law', 0);2;[6.44209795783764e-07, 6.925908009070802e-06, 0.9947723685871607, 0.005220086042202038]
('professional_law', 1);2;[0.9722470707079208, 0.01386835971141262, 0.01386835971141262, 1.6238172016928763e-05]
('professional_law', 2);2;[3.5356084658073444e-05, 1.637311547874597e-07, 4.784925731338026e-06, 0.9999597088831099]
('professional_law', 3);2;[3.059020287707785e-07, 4.139937718785167e-08, 0.9999992847447459, 3.059020287707785e-07]
('professional_law', 4);2;[0.999961735281401, 3.535615209451749e-05, 1.7602791615543382e-06, 1.067663281135954e-06]
('professional_law', 5);2;[1.0, 1.463778514125909e-12, 7.582560427911907e-10, 2.5946094982764667e-11]
('professional_law', 6);2;[3.022770419521178e-07, 0.32080490248439036, 0.6791439434087472, 5.083518207135629e-05]
('professional_law', 7);2;[0.9997964319781567, 3.652736664121192e-08, 1.125122101748674e-07, 0.00020342704214340812]
('professional_law', 8);2;[0.1472018804004572, 2.1696368055234184e-06, 0.8470883096203472, 0.0057076363038676145]
('professional_law', 9);2;[0.0013806330068656836, 0.02159673389355973, 0.05870600929692897, 0.9183165817674762]
('professional_law', 10);2;[0.9989890553355597, 0.00012328499522221246, 0.0005525252790885912, 0.00033512336223420037]
('professional_law', 11);2;[0.9820099641251995, 3.6596093753726207e-06, 0.017986142702207063, 2.651012139922614e-07]
('professional_law', 12);2;[3.364720258608287e-07, 2.312536159872263e-07, 0.9706872090985352, 0.02931221187075168]
('professional_law', 13);2;[0.03716090126399003, 0.958392246665237, 0.0005300717878987799, 0.0039167301772445534]
('professional_law', 14);2;[1.493094676197164e-10, 5.4927883509546835e-11, 9.736200313009565e-10, 1.0]
('professional_law', 15);2;[2.289734845645553e-11, 3.331544542166412e-11, 1.0, 3.331544542166412e-11]
('professional_law', 16);2;[2.061153622438558e-09, 6.34880011604368e-09, 0.9999998807907247, 6.82560337633487e-08]
('professional_law', 17);2;[4.22140575081842e-06, 2.560412014958601e-06, 0.0003353477955300086, 0.9996578672273765]
('professional_law', 18);2;[0.6025433109651913, 0.1726315489075485, 0.2216632965194652, 0.0031618574875162744]
('professional_law', 19);2;[0.9999837877990074, 2.9022733552684914e-06, 3.927799865653355e-07, 1.3007086775440182e-05]
('professional_law', 20);2;[0.000551709142231849, 8.917551986925262e-06, 0.997513650369256, 0.0019256541191562473]
('professional_law', 21);2;[0.3177046351221897, 0.00012076873185929618, 0.6725807378760671, 0.00959384868183256]
('professional_law', 22);2;[5.602796437537268e-09, 1.6918979226151304e-10, 1.162823303022097e-10, 1.0]
('professional_law', 23);2;[6.875900643425842e-07, 0.7297356789073602, 0.0018088336868529304, 0.2684547537593028]
('professional_law', 24);2;[2.061153622438558e-09, 1.0467401794744658e-08, 1.0, 1.0467401794744658e-08]
('professional_law', 25);2;[4.4503643908587047e-07, 0.999890458665658, 9.610111182977327e-05, 1.3005871188835756e-05]
('professional_law', 26);2;[1.0129977669573009e-05, 6.475878064875104e-07, 6.475878064875104e-07, 0.9999885560391694]
('professional_law', 27);2;[8.258843032275337e-07, 0.9932115336981003, 9.545924629078938e-05, 0.006692206632426269]
('professional_law', 28);2;[0.985039707523156, 1.1307167104742512e-05, 0.014050837177252497, 0.0008982399689054445]
('professional_law', 29);2;[5.134286414693145e-05, 0.880747016190171, 0.11919614867205933, 5.411498067871721e-06]
('professional_law', 30);2;[0.7309696701227741, 5.76685836949024e-06, 0.2689087057439356, 0.00011583044671119003]
('professional_law', 31);2;[0.9859300069980148, 0.014063539341873538, 3.0159834356289365e-07, 6.057764665604741e-06]
('professional_law', 32);2;[0.008501733953554061, 0.9826668161280891, 0.008501733953554061, 0.00032964784205673513]
('professional_law', 33);2;[4.531523383261955e-05, 0.000910180802327963, 0.9981344045397581, 0.000910180802327963]
('professional_law', 34);2;[2.9989608248573072e-09, 1.522997974471263e-08, 1.4449802461092448e-07, 0.9999998807907247]
('professional_law', 35);2;[0.9997864225814329, 0.00020342490812000265, 1.0127929808297014e-05, 5.314649801465616e-08]
('professional_law', 36);2;[8.314914485824668e-07, 3.535591606752606e-05, 0.9999548217221015, 8.93937552781983e-06]
('professional_law', 37);2;[0.00019635349318181157, 0.14799247260301118, 0.8516378407988138, 0.00017328134954461418]
('professional_law', 38);2;[0.01775631652844464, 0.037590122385697214, 0.5880084119130091, 0.3566451512518823]
('professional_law', 39);2;[0.0002029671932107078, 0.0003346363287007966, 0.0019256991126303372, 0.997536662602118]
('professional_law', 40);2;[5.4927883509546835e-11, 3.775134544279098e-11, 4.363462252943702e-09, 1.0]
('professional_law', 41);2;[4.690716658902516e-08, 9.610239492660866e-05, 0.9999036881743856, 1.444841070716725e-07]
('professional_law', 42);2;[3.581747930283181e-10, 1.0, 3.2241867372567335e-08, 3.1608814543136926e-10]
('professional_law', 43);2;[4.355056167555718e-09, 8.747364145599655e-08, 0.8807969550090476, 0.11920291248514252]
('professional_law', 44);2;[0.9959192589031295, 6.449523779779334e-07, 0.004070095242761268, 1.0088752631540602e-05]
('professional_law', 45);2;[1.9817991635768962e-05, 1.0607806513339093e-05, 0.924113706652736, 0.07585587459959704]
('professional_law', 46);2;[0.022974343628350758, 1.1213665174524044e-05, 0.9768939638755768, 0.00012055826215555321]
('professional_law', 47);2;[0.0004305571096741222, 0.9995693631612472, 3.2227972162769114e-08, 1.4443575060104174e-07]
('professional_law', 48);2;[1.0076761896652047e-05, 0.005219889404557224, 0.9947348567102384, 3.51713549199993e-05]
('professional_law', 49);2;[0.00021205317756566562, 0.18110578806348077, 0.007022233465901202, 0.8116598793177611]
('professional_law', 50);2;[0.0496345926929058, 0.776415639077752, 0.17324175105217074, 0.0007079992713493132]
('professional_law', 51);2;[1.052388083768571e-05, 0.07525567261559628, 0.007931889537565375, 0.9168018864394744]
('professional_law', 52);2;[2.3823673954981372e-07, 1.7257795071296986e-08, 0.9999986886995842, 1.0677029917933763e-06]
('professional_law', 53);2;[4.691155074157667e-08, 0.9999971389852362, 2.902312105056987e-06, 1.7257795071296986e-08]
('professional_law', 54);2;[0.0941243557722039, 0.8930270898697991, 0.012738349384953714, 0.00011020831626947873]
('professional_law', 55);2;[0.3542073118734727, 0.06155200872080582, 0.5839891293233085, 0.0002515488712724029]
('professional_law', 56);2;[6.144177195963701e-06, 8.764198070156538e-08, 2.510984787732669e-08, 0.9999938011552557]
('professional_law', 57);2;[1.0104486229115464e-05, 0.9974721360014306, 0.002472486259939469, 4.528516549440827e-05]
('professional_law', 58);2;[4.78509457496562e-06, 3.2241682883650204e-08, 3.927844816012785e-07, 0.9999947548186582]
('professional_law', 59);2;[0.001501171213655919, 5.4140687600194315e-06, 0.9984914206873771, 1.991724589899712e-06]
('professional_law', 60);2;[1.7257827987960214e-08, 5.3157852544244216e-08, 1.1253517471925912e-07, 0.9999997615814777]
('professional_law', 61);2;[1.4710481898283034e-05, 0.9980516322530528, 0.0019266929099506958, 6.948739623451055e-06]
('professional_law', 62);2;[2.316163661261175e-06, 0.0003895188356577938, 0.09531209382623819, 0.9042960221338078]
('professional_law', 63);2;[5.714985935483917e-07, 2.902309337197794e-06, 0.9999960661089133, 4.4508355217969405e-07]
('professional_law', 64);2;[6.141980259834694e-06, 9.607673624454453e-05, 0.9996365438278723, 0.00026116364627119793]
('professional_law', 65);2;[2.694354716558476e-07, 8.922477417586825e-06, 0.8807889094836836, 0.11920180410292382]
('professional_law', 66);2;[0.14512891451788168, 0.019641062752099668, 7.083673287389434e-05, 0.8351592025158823]
('professional_law', 67);2;[0.9858355754642085, 0.014062191496821237, 4.4756851711189094e-05, 5.746893516809103e-05]
('professional_law', 68);2;[0.9241230774351974, 0.07585663419229337, 1.981819953586532e-05, 4.660793800081583e-07]
('professional_law', 69);2;[1.012939804418463e-05, 5.043130329511274e-07, 5.829066109139208e-05, 0.9999311017761935]
('professional_law', 70);2;[1.9555681087850496e-08, 2.335593038799337e-09, 1.522997974471263e-08, 1.0]
('professional_law', 71);2;[2.1434735063347594e-05, 4.537733448519513e-05, 0.00043052836784548797, 0.9995026678855368]
('professional_law', 72);2;[1.4166087866431961e-09, 1.186112015134383e-08, 0.9999991655356624, 8.315279260963632e-07]
('professional_law', 73);2;[0.0002609112163712834, 0.00015825065219210016, 0.0009106691923432984, 0.998670203004562]
('professional_law', 74);2;[8.9022956149141e-05, 0.18238842826950433, 0.0001143077383641753, 0.8174082498922395]
('professional_law', 75);2;[0.00033534875496912006, 3.465150766330168e-07, 0.9996606071757228, 3.7253881580558224e-06]
('professional_law', 76);2;[1.6784794967844277e-07, 0.09534941422459524, 0.9046501217161695, 3.135812534500378e-07]
('professional_law', 77);2;[0.06008627636453951, 5.774992664478806e-06, 0.9399074289320964, 5.371579928818247e-07]
('professional_law', 78);2;[0.00042533627668470597, 0.010969567154811845, 0.0011561838718964648, 0.9874489595275212]
('professional_law', 79);2;[0.00669270127008819, 1.8798420473117233e-05, 3.7016284665543326e-06, 0.993284801513459]
('professional_law', 80);2;[7.426139592972077e-05, 0.005899313377583971, 0.11849084841649472, 0.875535578345353]
('professional_law', 81);2;[0.027226078462055374, 0.5468503716283947, 0.4258874976470825, 3.6123010892262555e-05]
('professional_law', 82);2;[3.110062797076058e-05, 0.11904156668387939, 0.879604892974581, 0.0013224323521981568]
('professional_law', 83);2;[3.0481973974263215e-06, 1.754116490022321e-05, 0.4378144711931994, 0.5621649088057711]
('professional_law', 84);2;[6.958852898434233e-06, 0.0004305289837216988, 5.8265761953547124e-05, 0.9995042160804508]
('professional_law', 85);2;[1.3707394526362349e-06, 0.9998398083816806, 3.535183642139565e-05, 0.00012339003328676136]
('professional_law', 86);2;[8.315112731197634e-07, 0.9999787811971367, 3.7265749846037332e-06, 1.6701350378293793e-05]
('professional_law', 87);2;[7.734141619678398e-08, 0.9999643576942727, 6.825356023516791e-08, 3.535625324942473e-05]
('professional_law', 88);2;[0.9999833109787883, 2.8452859659935034e-08, 2.2159109383778193e-08, 1.670143001672819e-05]
('professional_law', 89);2;[0.008576352057692823, 5.778703316522993e-05, 0.9912916124557686, 7.42000193391327e-05]
('professional_law', 90);2;[0.07069341454889953, 0.4068125367869957, 0.00013647042705706465, 0.5223576370617193]
('professional_law', 91);2;[4.539763509288708e-05, 4.784875535732778e-06, 0.9999495770114563, 2.3822492542924744e-07]
('professional_law', 92);2;[0.003168743060978201, 0.9955894834129949, 0.0003339830614628908, 0.0009078600869876966]
('professional_law', 93);2;[4.1398508603463244e-08, 1.637341215920838e-07, 0.9999783043793048, 2.1444937927240387e-05]
('professional_law', 94);2;[9.199839904066667e-07, 0.5922005195346299, 0.04861077593364413, 0.3591877503862444]
('professional_law', 95);2;[2.5108123780094867e-08, 3.927567630324391e-07, 0.9999246654044206, 7.484619074298232e-05]
('professional_law', 96);2;[0.0005527316103736855, 1.0123632577992942e-05, 7.480408904375177e-05, 0.9993623986722695]
('professional_law', 97);2;[4.363046140597676e-09, 2.8450634696491827e-08, 9.610239492660866e-05, 0.9999038073576505]
('professional_law', 98);2;[0.9999870063564401, 2.260299228529089e-06, 1.0129958348192378e-05, 6.47586571312971e-07]
('professional_law', 99);2;[2.9989608248573072e-09, 6.34880011604368e-09, 0.9999996423722521, 3.059023205018258e-07]
('professional_law', 100);2;[1.3440409951135022e-08, 8.152020714470167e-09, 3.059023205018258e-07, 0.9999996423722521]
('professional_law', 101);2;[0.9624252278673411, 0.00025144190054217103, 0.03731727789308604, 5.913346714502697e-06]
('professional_law', 102);2;[0.9999848606494245, 1.0676877182888089e-06, 7.889204446575273e-06, 6.144118600803232e-06]
('professional_law', 103);2;[1.5484533920369294e-06, 0.9967514058525413, 7.460866260634391e-05, 0.0031724410605993673]
('professional_law', 104);2;[6.268525054432215e-05, 0.02231748441229668, 0.028656217221921423, 0.9489636412930292]
('professional_law', 105);2;[2.1419102822800028e-05, 0.99877376905397, 3.5314130423263567e-05, 0.0011694439471287748]
('professional_law', 106);2;[1.6701238885123605e-05, 1.0129813439012308e-05, 6.475773075790199e-07, 0.9999724634116024]
('professional_law', 107);2;[5.315470952988633e-08, 0.9999414716651684, 2.382231079242374e-07, 5.829127258796956e-05]
('professional_law', 108);2;[1.0128721856482202e-05, 1.7601079391136256e-06, 0.0001233930928462397, 0.9998647157612526]
('professional_law', 109);2;[1.6052280551856116e-09, 3.850741922767617e-09, 0.9999997615814777, 1.8553913626159784e-07]
('professional_law', 110);2;[0.9991502835533651, 0.00015832673394465847, 0.00026103665397503843, 0.00043037647862148907]
('professional_law', 111);2;[0.0016945748254902418, 0.19586624213114767, 0.11879886689331003, 0.683640338452897]
('professional_law', 112);2;[0.001226953119860467, 0.0005795716156033219, 0.1820959668817221, 0.8160974680440557]
('professional_law', 113);2;[0.999909289963248, 2.90205747306043e-06, 1.3006119258507831e-05, 7.484504868945883e-05]
('professional_law', 114);2;[0.9999941587791524, 2.3823560355122348e-07, 4.785090011545999e-06, 8.315239610716842e-07]
('professional_law', 115);2;[0.9995616212697415, 7.885864616863589e-06, 0.00043055361949258177, 1.5223299967356055e-08]
('professional_law', 116);2;[9.786180831578727e-08, 0.9853988751007623, 0.01405595688016921, 0.0005450085933454039]
('professional_law', 117);2;[4.139929822488149e-08, 8.76423150298272e-08, 0.9999988079084972, 1.0677029917933763e-06]
('professional_law', 118);2;[1.0, 7.991959892953932e-11, 9.237449661970594e-09, 1.6052280551856116e-09]
('professional_law', 119);2;[1.8189616875530459e-09, 1.4166087866431961e-09, 1.0, 5.3157852544244216e-08]
('professional_law', 120);2;[0.0008017122422517896, 0.0010294188959210178, 0.8791842283713416, 0.11898464656379829]
('professional_law', 121);2;[2.714707591289849e-05, 5.071741483037826e-05, 0.9858595582538485, 0.014062533475126456]
('professional_law', 122);2;[1.162823303022097e-10, 4.058652126475693e-10, 1.0, 4.363462252943702e-09]
('professional_law', 123);2;[1.3708937155191832e-06, 4.539776497674872e-05, 9.422005530382557e-07, 0.9999523185560253]
('professional_law', 124);2;[1.5228846880487398e-08, 0.9999250229763097, 5.829027196054636e-05, 1.670044252698157e-05]
('professional_law', 125);2;[0.79245159002377, 0.1768198580963451, 0.030726684021750005, 1.79120128555686e-06]
('professional_law', 126);2;[1.4166087866431961e-09, 7.582560427911907e-10, 1.0, 3.2241867372567335e-08]
('professional_law', 127);2;[0.9943655518242092, 0.0005499679686099503, 0.0031648471438802555, 0.001919576826067335]
('professional_law', 128);2;[0.00017321063527714822, 0.8512902330685461, 0.14793206082116978, 0.0006045645209970859]
('professional_law', 129);2;[0.9843235425824767, 0.0001559772373047885, 0.0014798708240328397, 0.014040623450357795]
('professional_law', 130);2;[0.9999905825550351, 3.7266176321139755e-06, 2.9022927300980684e-06, 2.9022927300980684e-06]
('professional_law', 131);2;[0.22269526221613542, 2.8966628711775837e-06, 1.888861463552511e-05, 0.7772828864658753]
('professional_law', 132);2;[6.348739569456282e-09, 3.2241559891625255e-08, 1.0129987330277146e-05, 0.9999898673126559]
('professional_law', 133);2;[0.9999729402230112, 7.889114162311994e-06, 1.3006950326385407e-05, 6.144048287348291e-06]
('professional_law', 134);2;[7.194133030325383e-09, 1.1253517471925912e-07, 0.9999998807907247, 2.061153622438558e-09]
('professional_law', 135);2;[0.0002598271079045915, 8.269727294513789e-07, 0.9945205745222638, 0.005218764480961321]
('professional_law', 136);2;[0.4353381485430629, 0.004836170273387903, 0.5589852475830762, 0.0008404003796044333]
('professional_law', 137);2;[1.7603429545652396e-06, 3.224180587614433e-08, 1.2501504819116561e-09, 0.9999982118638471]
('professional_law', 138);2;[0.3167879104044764, 0.0002888731824035419, 0.012283200276600098, 0.670640011588971]
('professional_law', 139);2;[0.03467109037789366, 0.012754778312047606, 0.25618663181335094, 0.6963874451983963]
('professional_law', 140);2;[0.00020333820810483969, 6.140281834549036e-06, 0.0004304667846733299, 0.9993600175219095]
('professional_law', 141);2;[0.9998650732971539, 0.00012339321052311927, 3.7261520898774988e-06, 7.888264036172017e-06]
('professional_law', 142);2;[0.0473331444594171, 0.0014293374526055727, 0.9507116455219358, 0.000525823863309951]
('professional_law', 143);2;[1.2936609825764164e-05, 0.9945657347667726, 0.0002023626253338005, 0.0052190008938942985]
('professional_law', 144);2;[0.00015829185860201164, 0.0009109067531010568, 0.9989307642436127, 5.3101002862203646e-08]
('professional_law', 145);2;[7.434508286939377e-05, 0.9932299964136401, 0.0066923310862023935, 3.2664949712592777e-06]
('professional_law', 146);2;[0.181253520412677, 0.0009511311832819212, 0.8123219213937919, 0.00547338205254664]
('professional_law', 147);2;[0.18238349281262753, 0.8173861063484338, 0.00012952405466223245, 0.00010087343519753008]
('professional_law', 148);2;[5.04290428789534e-07, 1.669980546780816e-05, 0.9998867639967257, 9.610074523382398e-05]
('professional_law', 149);2;[0.00247115202226867, 0.0003344340588544587, 0.9969339492123618, 0.00026045750692160074]
('professional_law', 150);2;[0.9999742514560126, 2.1444856121450347e-05, 1.370923785729891e-06, 2.90224567716489e-06]
('professional_law', 151);2;[5.04347662567888e-07, 0.9999995231630692, 3.2241867372567335e-08, 2.510999155743982e-08]
('professional_law', 152);2;[4.363462252943702e-09, 8.764248219443636e-08, 0.9999997615814777, 9.931194312156244e-08]
('professional_law', 153);2;[0.9044363218742095, 0.07424065534272054, 5.272378689462017e-05, 0.021270303877733536]
('professional_law', 154);2;[0.9910356055246884, 5.77721002824489e-05, 0.00033245548288385183, 0.0085741399109091]
('professional_law', 155);2;[0.998344900254042, 9.59525718037099e-05, 0.0015009507590665674, 5.819817667722799e-05]
('professional_law', 156);2;[0.0011688134327377025, 0.0003348706551139769, 0.9982354836781511, 0.0002607975284303996]
('professional_law', 157);2;[1.955556918966588e-08, 4.78509457496562e-06, 0.999995112442896, 6.023539370819118e-08]
('professional_law', 158);2;[0.051645906789192716, 0.8078779563817136, 0.1403881299393522, 8.798496820098967e-05]
('professional_law', 159);2;[0.9999706753740273, 1.3006913113255259e-05, 1.012979411794492e-05, 6.144030709110286e-06]
('professional_law', 160);2;[0.9999166796485691, 7.484561971404228e-05, 6.143702591232013e-06, 2.260141875985975e-06]
('professional_law', 161);2;[4.2077100795939206e-05, 2.552105170455598e-05, 0.5621384718996951, 0.43779388211004555]
('professional_law', 162);2;[0.003172595363605335, 3.915293722688423e-07, 0.9967996116292475, 2.744832808874704e-05]
('professional_law', 163);2;[5.022932491917291e-07, 2.5508555989423153e-06, 0.004070124354455117, 0.9959268261208356]
('professional_law', 164);2;[0.01798620273753547, 5.612214153113726e-07, 0.9820131815808635, 2.7941568973616672e-08]
('professional_law', 165);2;[0.9991669447955177, 9.603157528537723e-05, 2.7513506969301055e-05, 0.0007095826970523345]
('professional_law', 166);2;[1.273274217163621e-07, 1.757700839004171e-06, 0.0015011790876329398, 0.9984968878041581]
('professional_law', 167);2;[0.0051780233401288464, 0.0040326486320543566, 0.9867566805758847, 0.0040326486320543566]
('professional_law', 168);2;[0.527963932472829, 0.151264199222635, 0.0005455439497491976, 0.32022631226722126]
('professional_law', 169);2;[4.538525453760384e-05, 7.482763453228695e-05, 0.00020340259921569018, 0.9996763323772491]
('professional_law', 170);2;[0.9999781851762466, 1.4449485515242347e-07, 2.1444937927240387e-05, 1.855350665963254e-07]
('professional_law', 171);2;[0.9338600464316212, 0.05969967187639233, 0.006292300622570687, 0.00014798065632853284]
('professional_law', 172);2;[6.961687252149251e-06, 7.484519144519626e-05, 0.9999113161575117, 6.961687252149251e-06]
