id;amount_answer_tokens;confidence_per_choice;finish_reason
('professional_law', 1049);1558;[0.19519419716931796, 0.10779646079401926, 0.66033343772422, 0.03667589864689335];stop
('professional_law', 1050);2244;[0.7106818113651961, 0.10238341304832808, 0.15369572507835014, 0.033239027662708774];stop
('professional_law', 1051);594;[0.3861502993311942, 0.2200218214379414, 0.3201298612208637, 0.07369807870971155];stop
('professional_law', 1052);1974;[0.07928528110372611, 0.8007529609620989, 0.01973566689648211, 0.10022598647853947];stop
('professional_law', 1053);3770;[0.08459207653296591, 0.8280641679666219, 0.02349037127536008, 0.06385344938156763];stop
('professional_law', 1054);558;[0.0823551837361251, 0.8581606568899058, 0.009533302204015577, 0.0499509439222271];stop
('professional_law', 1055);2356;[0.5998794496154121, 0.30163831226341226, 0.04924110086118785, 0.04924110086118785];stop
('professional_law', 1056);1295;[0.20025134961014732, 0.18811873366980061, 0.03218332063204005, 0.5794465275845471];stop
('professional_law', 1057);3631;[0.20989035955617785, 0.2612127728939189, 0.3800623419492661, 0.1488345515952942];stop
('professional_law', 1058);2366;[0.276007321724992, 0.33292838052635393, 0.276007321724992, 0.11505698329619642];stop
('professional_law', 1059);4723;[0.13075770028322814, 0.7293079594830557, 0.052830886664648705, 0.08710340659395406];stop
('professional_law', 1060);4297;[0.8980246388446924, 0.07371435124379379, 0.012809633504525271, 0.01545136741715487];stop
('professional_law', 1061);1095;[0.2761427492891755, 0.603151216898271, 0.028209757805974376, 0.09249623486991261];stop
('professional_law', 1062);5827;[0.4479485650615181, 0.42080873348734227, 0.0625476417837062, 0.06869514553234139];stop
('professional_law', 1063);1130;[0.823418650950475, 0.09095270453377967, 0.04945012772671832, 0.036178486298274797];stop
('professional_law', 1064);2115;[0.8471678736010085, 0.10439156922030982, 0.021208433678475448, 0.027232167891298766];stop
('professional_law', 1065);3355;[0.9845276748136788, 0.012786785144947558, 0.0008433798975824828, 0.0018421110561252518];stop
('professional_law', 1066);3742;[0.8695409895191886, 0.08609621580141542, 0.01891282870494817, 0.025449992779026664];stop
('professional_law', 1067);1584;[0.08184174508196743, 0.1481962376111011, 0.040514601682657046, 0.7294474685098858];stop
('professional_law', 1068);2259;[0.04863819333188461, 0.07076815372043237, 0.8621326053093022, 0.018460975899355622];stop
('professional_law', 969);8093;[0.14107379839092346, 0.6730254510897863, 0.16493197997002637, 0.02096874565775169];stop
('professional_law', 970);1428;[0.20365193852553873, 0.7333787812240707, 0.030746843942128458, 0.03222241579176023];stop
('professional_law', 971);1512;[0.3396193563596405, 0.2815543355198279, 0.21587519728209925, 0.16295114799571822];stop
('professional_law', 972);2496;[0.14874132642827465, 0.14416503691437835, 0.6262243747504779, 0.0808692468355417];stop
('professional_law', 973);891;[0.1992511676268788, 0.130672090416921, 0.6332189011476602, 0.036857755526997875];stop
('professional_law', 974);3058;[0.20461912539852128, 0.23922399394248217, 0.41985118462539556, 0.1363057230119607];stop
('professional_law', 975);1423;[0.40343483853476086, 0.10524225934520585, 0.42945415015467425, 0.061868732599923384];stop
('professional_law', 976);2146;[0.8486794291445181, 0.11132251994053624, 0.010036027161328299, 0.029962049773327094];stop
('professional_law', 977);3578;[0.20633121097176568, 0.6980094686554734, 0.022089617414445824, 0.07356965892567251];stop
('professional_law', 978);1337;[0.03892420250233958, 0.01345184443624209, 0.00457675956634713, 0.9430471396706178];stop
('professional_law', 979);3523;[0.2090962765499785, 0.18452681639732801, 0.39064327337862736, 0.21573370486304955];stop
('professional_law', 980);1218;[0.06835189997771728, 0.11269323138603009, 0.011877779201458324, 0.8070771311584151];stop
('professional_law', 981);1114;[0.6841656818477678, 0.11523229570221082, 0.11889016142174319, 0.08171193329889215];stop
('professional_law', 982);5699;[0.04931870460433217, 0.9019448023220782, 0.012086068345228443, 0.03665054918602402];stop
('professional_law', 983);3604;[0.1475861697720146, 0.7732962612828729, 0.0361675506610194, 0.04295002911253354];stop
('professional_law', 984);4072;[0.9834734973227728, 0.011272214163055702, 0.0037757187954919292, 0.0014785927250639856];stop
('professional_law', 985);1352;[0.05691330144929911, 0.05430705162523508, 0.012308364632772338, 0.8764713292115318];stop
('professional_law', 986);1468;[0.488468780383364, 0.09923844609921957, 0.29627127395580266, 0.11602149790379569];stop
('professional_law', 987);905;[0.5639850689133695, 0.3114621547273587, 0.07752906026173932, 0.04702375206745326];stop
('professional_law', 988);766;[0.16460645285808898, 0.5745329734860054, 0.056004524983280776, 0.20485604044994354];stop
('professional_law', 989);2217;[0.17241681426416208, 0.1835367434084703, 0.04225255747857124, 0.601793849284632];stop
('professional_law', 990);872;[0.15920754921715966, 0.18906364265307957, 0.05088578909751555, 0.6008430137380384];stop
('professional_law', 991);911;[0.6846133623534296, 0.16260993143603583, 0.10832156686304749, 0.04445508146909784];stop
('professional_law', 992);1895;[0.32016161395665194, 0.32016161395665194, 0.29151046682368614, 0.06816634117856074];stop
('professional_law', 993);2127;[0.1397115399054315, 0.2866694666047944, 0.29576933230078084, 0.27784957434297325];stop
('professional_law', 994);772;[0.274340820488268, 0.08109499163729665, 0.026327689125453094, 0.6182365456731552];stop
('professional_law', 995);1131;[0.09582990217217238, 0.1309839461878984, 0.03111141418690504, 0.7420746812717132];stop
('professional_law', 996);666;[0.20378895657689547, 0.1357527113556294, 0.5626793522875504, 0.09777900994514988];stop
('professional_law', 997);4303;[0.04800419687842266, 0.08424998928511472, 0.016851061982355118, 0.8508947492801867];stop
('professional_law', 998);2080;[0.23697774225859328, 0.13087153879640887, 0.027006868490880645, 0.6051438283577132];stop
('professional_law', 999);3242;[0.07535641451399616, 0.27136887319036856, 0.06055058013426589, 0.5927241128525237];stop
('professional_law', 1000);3669;[0.5061080070107348, 0.3702765278640901, 0.08007791029870331, 0.043537604655712964];stop
('professional_law', 1001);1788;[0.08775553345180528, 0.7347681731990753, 0.032791847072753386, 0.1446844318713553];stop
('professional_law', 1002);2025;[0.4018585699146983, 0.06983255672812251, 0.4018585699146983, 0.12645042445263668];stop
('professional_law', 1003);753;[0.41139616891408487, 0.15134419272018584, 0.34105940313763883, 0.09620022195193335];stop
('professional_law', 1004);9324;[0.07075808158899684, 0.80978333773134, 0.03139870837161493, 0.08805985532446049];stop
('professional_law', 1005);1570;[0.07374245881973916, 0.7928060644485873, 0.019236869742404687, 0.11421455451579186];stop
('professional_law', 1006);6317;[0.05918402539496676, 0.2198953308280543, 0.4108185383910398, 0.3101021204923244];stop
('professional_law', 1007);979;[0.12751756347672605, 0.7571065440611423, 0.03432088660860275, 0.08105509493787555];stop
('professional_law', 1008);1232;[0.898050405504203, 0.05652037064836605, 0.02430910850285212, 0.021120119471605022];stop
('professional_law', 1009);1330;[0.5198868700401788, 0.3356641915506504, 0.03375863479223092, 0.11069030206166781];stop
('professional_law', 1010);398;[0.5602582475351761, 0.146152104836693, 0.13307300579130996, 0.16051668496685143];stop
('professional_law', 1011);737;[0.08599567203464037, 0.11042062861762146, 0.012782115531657598, 0.7908015680157842];stop
('professional_law', 1012);1585;[0.2419676707346616, 0.34122910888035174, 0.32055508229440427, 0.09624810112830944];stop
('professional_law', 1013);6328;[0.43153610735645564, 0.27004841164681925, 0.15386894680222377, 0.1445464985873608];stop
('professional_law', 1014);1561;[0.20327133675146497, 0.6665010339849279, 0.04002649944072682, 0.09020110890004793];stop
('professional_law', 1015);669;[0.0838297211572708, 0.05412453593605298, 0.028521626165782014, 0.8335240721301559];stop
('professional_law', 1016);793;[0.5843378053365498, 0.11871542580370585, 0.25929832929677565, 0.037648448669337906];stop
('professional_law', 1017);1303;[0.13455405295884842, 0.7504821598976124, 0.022486238481413158, 0.09247755801648921];stop
('professional_law', 1018);626;[0.118735863024054, 0.043003279817460834, 0.014070615970851543, 0.8241902118599571];stop
('professional_medicine', 85);578;[0.3605725948846047, 0.37201839769703554, 0.07440836060323998, 0.19300060222273266];stop
('professional_medicine', 86);508;[0.3800183061337225, 0.5529233728223176, 0.012311475641243776, 0.05474682118083027];stop
('professional_medicine', 87);1379;[0.004553524140898278, 0.007745805489017982, 0.004413426931348954, 0.9832872054300624];stop
('professional_medicine', 88);1580;[0.35545331428434485, 0.4423688233662043, 0.02344468733917358, 0.17873315091659792];stop
('professional_medicine', 89);475;[0.21127115516102132, 0.13640691000643196, 0.021582707254933768, 0.6307391991804874];stop
('professional_medicine', 90);506;[0.7034798316901155, 0.2213597569332454, 0.05424654140131965, 0.020913904762896906];stop
('professional_medicine', 91);294;[0.007516479329425126, 0.005165995657367845, 0.0028529337593129153, 0.9844645886464024];stop
('professional_medicine', 92);685;[0.2565470718473141, 0.42297463950175324, 0.07947457536230686, 0.2410036705199142];stop
('professional_medicine', 93);915;[0.2791490416249007, 0.11456252219658569, 0.11636661941109325, 0.48992182548978613];stop
('professional_medicine', 94);360;[0.910946652630796, 0.07247446275205167, 0.004561308345865319, 0.012017446877241196];stop
('professional_medicine', 95);3264;[0.10646040700738817, 0.716245703959112, 0.09693330365696251, 0.08036053125304461];stop
('professional_medicine', 96);752;[0.82239972731878, 0.07186048517488487, 0.04031007885457239, 0.06542971632552902];stop
('professional_medicine', 97);1101;[0.20547307879207302, 0.5673293628333947, 0.0646549651478987, 0.16254258385140286];stop
('professional_medicine', 98);678;[0.35567236715971245, 0.08853385224634691, 0.021866318614452346, 0.533927461653653];stop
('professional_medicine', 99);428;[0.32012001545931595, 0.13985007749693795, 0.42409009216681054, 0.11593978642474713];stop
('professional_medicine', 100);592;[0.08903795060848753, 0.8715843482981488, 0.006106630757118041, 0.03327105135345546];stop
('professional_medicine', 101);888;[0.9293497257936634, 0.040832780257407164, 0.015258091585226164, 0.014559372700591185];stop
('professional_medicine', 102);540;[0.2669557742977507, 0.05175173744230669, 0.5830849839184837, 0.0982075410661462];stop
('professional_medicine', 103);547;[0.1605651231612579, 0.1250482585588574, 0.01692343745544575, 0.6974631228702669];stop
('professional_medicine', 104);815;[0.42555762211817677, 0.16152346408860535, 0.27476066800777005, 0.13815834025869686];stop
('professional_medicine', 105);582;[0.2732784664854192, 0.30486415961035856, 0.2732784664854192, 0.14857892507909698];stop
('professional_medicine', 106);2506;[0.02788596382600828, 0.014021943193872321, 0.005322129331529189, 0.9527699768386688];stop
('professional_medicine', 107);370;[0.23094984477916727, 0.5044408382243983, 0.04076506908305207, 0.2238442650571219];stop
('professional_medicine', 108);353;[0.08753787455066236, 0.04987757743241758, 0.005684234989846063, 0.8569002666171915];stop
('professional_medicine', 109);528;[0.9180339757421292, 0.03343938163401746, 0.009432012935273782, 0.03909459789683156];stop
('professional_medicine', 110);401;[0.9561421538432422, 0.01923355862699506, 0.007650582868559151, 0.01697355996081393];stop
('professional_medicine', 111);2734;[0.08110131428248508, 0.046210135941264704, 0.8450951514613279, 0.027593332479050138];stop
('professional_medicine', 112);726;[0.12118171342411557, 0.07465788785564932, 0.026207383470397947, 0.7779529863572975];stop
('professional_medicine', 113);583;[0.7885298096719424, 0.12872395286511853, 0.03464558190763422, 0.04810062694532508];stop
('professional_medicine', 114);622;[0.6609063980904034, 0.21456488643843716, 0.02157935765221087, 0.1029493575969489];stop
('professional_medicine', 115);1708;[0.20213562523839654, 0.04726707121180685, 0.022678988615133608, 0.7279183274786784];stop
('professional_medicine', 116);1115;[0.02076308322000601, 0.9398088654000247, 0.008258981924077126, 0.031169079589428092];stop
('professional_medicine', 117);492;[0.1277972692842194, 0.10594765746055955, 0.030832526089054665, 0.7354225297264928];stop
('professional_medicine', 118);2793;[0.2332735410550414, 0.15539367891999356, 0.5423772328524862, 0.06895552702435015];stop
('professional_medicine', 119);379;[0.23017127903489265, 0.35649625084461317, 0.32459353018715603, 0.08873892253203676];stop
('professional_medicine', 120);2168;[0.8178203291002595, 0.14211586150400154, 0.014978899814838957, 0.0250849426124117];stop
('professional_medicine', 121);457;[0.9340842466836583, 0.05107609664213202, 0.004462979586452677, 0.010376738430897252];stop
('professional_medicine', 122);492;[0.4862604353597768, 0.2296931655852428, 0.10516119417585576, 0.17888521722393697];stop
('professional_medicine', 123);680;[0.19721500101454262, 0.09315777017805521, 0.021279241272048697, 0.6883480104113077];stop
('professional_medicine', 124);1693;[0.8577844645258932, 0.0904098254855111, 0.025902848684891594, 0.025902848684891594];stop
('professional_medicine', 125);552;[0.15105616184518167, 0.114023173085204, 0.03644399506413504, 0.6984766366274135];stop
('professional_medicine', 126);1484;[0.026561168560273192, 0.0055675233862729915, 0.0018359743483956474, 0.9660352897157731];stop
('professional_medicine', 127);2689;[0.09024120428491286, 0.27796244476933507, 0.0246705724117062, 0.6071257972414731];stop
('professional_medicine', 128);2928;[0.8512466985307838, 0.06564110486608893, 0.051121343871382265, 0.031990919544208685];stop
('professional_medicine', 129);1650;[0.01469241803153774, 0.013802249423142806, 0.003893103212305922, 0.9676122537496998];stop
('professional_medicine', 130);875;[0.07516352333989848, 0.06039558772161301, 0.017576113854266932, 0.8468647676398849];stop
('professional_medicine', 131);4344;[0.8877700028304397, 0.047050083654351385, 0.028537318278408337, 0.03664264199358397];stop
('professional_medicine', 132);830;[0.26054479409109027, 0.5515733662955176, 0.07582285775569322, 0.11205891958524648];stop
('professional_medicine', 133);454;[0.2876279964722193, 0.07503224588605452, 0.009102446328494915, 0.628237321830824];stop
('professional_medicine', 134);1524;[0.12616160407744184, 0.12228001958670287, 0.047885543700302034, 0.7036728650224139];stop
('professional_law', 1519);2174;[0.19693862485685182, 0.16326785450073653, 0.20964007490702177, 0.4301534784541025];stop
('professional_law', 1520);1050;[0.904084043851417, 0.07192848344062527, 0.010043466663084812, 0.013943972552887044];stop
('professional_law', 1521);1617;[0.7988349374783887, 0.1432232165085312, 0.03915504387044183, 0.0187867953608472];stop
('professional_law', 1522);455;[0.4458250782282695, 0.1127222258600867, 0.2172777772004978, 0.2241749142226724];stop
('professional_law', 1523);1106;[0.24985264020803358, 0.12962184216050798, 0.021160184048718236, 0.5993653257275021];stop
('professional_law', 1524);1163;[0.14351555732520965, 0.7288320950100745, 0.039234970069984984, 0.08841736992798022];stop
('professional_law', 1525);1879;[0.12774819275873506, 0.1858725236969506, 0.05758062170020484, 0.6287986612663631];stop
('professional_law', 1526);1407;[0.28541827082357146, 0.10833256924412218, 0.03862716712752915, 0.5676220096902228];stop
('professional_law', 1527);5098;[0.18422451328266307, 0.7062046973602861, 0.07214335597328556, 0.03742748002627624];stop
('professional_law', 1528);807;[0.3103074664991206, 0.45149469964814565, 0.09612875724639805, 0.14206911057012497];stop
('professional_law', 1529);1014;[0.3045229116383506, 0.6056161608190203, 0.036942820588382067, 0.052918147226407634];stop
('professional_law', 1530);1960;[0.06695288555936339, 0.05214295970252236, 0.03935957094838083, 0.8415446582310255];stop
('professional_law', 1531);1282;[0.22777794166657303, 0.3419351893595824, 0.3527893774137064, 0.07749755081842621];stop
('professional_law', 1532);4351;[0.021887223654247823, 0.08390230378510803, 0.019928543919034817, 0.8742819907449817];stop
('professional_law', 1533);3524;[0.1585376934533005, 0.33562429967437224, 0.07488789480871402, 0.43095013123991727];stop
('professional_medicine', 0);1743;[0.07675049711274173, 0.03740520491117133, 0.8783628866505929, 0.007481511647537257];stop
('professional_medicine', 1);1011;[0.3031740229623143, 0.20513780521331504, 0.43427671115956573, 0.057411490938262706];stop
('professional_medicine', 2);316;[0.33671637237230906, 0.36981058827486357, 0.02291383670413898, 0.2705592061318419];stop
('professional_medicine', 3);908;[0.30513485066740986, 0.1292022249571816, 0.472602101882886, 0.09306087158678227];stop
('professional_medicine', 4);453;[0.2731728060524832, 0.1682968836073641, 0.06387828430710248, 0.49465204902548615];stop
('professional_medicine', 5);476;[0.9736788007287076, 0.017016891785839598, 0.004652159336208149, 0.004652159336208149];stop
('professional_medicine', 6);448;[0.15608708812151537, 0.7926756279625211, 0.00789349489663469, 0.04334381379973969];stop
('professional_medicine', 7);728;[0.28404410721825046, 0.20781110815106768, 0.3218641406971083, 0.18628067342104773];stop
('professional_medicine', 8);449;[0.35572740590413787, 0.11915375569654205, 0.023462765641077372, 0.5016560790436327];stop
('professional_medicine', 9);633;[0.2787492369222174, 0.5901121391951046, 0.01674018885826176, 0.11439845633412214];stop
('professional_medicine', 10);630;[0.18448102367944821, 0.17880513928033862, 0.0504343053634361, 0.5862795157039045];stop
('professional_medicine', 11);987;[0.12547397770563612, 0.15861395102244424, 0.026924479412057185, 0.6889875966578868];stop
('professional_medicine', 12);471;[0.3998506235504842, 0.06131908642731276, 0.009114268526140333, 0.5297160118479146];stop
('professional_medicine', 13);491;[0.1064216809085436, 0.0635472881538651, 0.043675369844392034, 0.7863556766348185];stop
('professional_medicine', 14);600;[0.27815874369886734, 0.1355637448263876, 0.4175657309166637, 0.16871180632051133];stop
('professional_medicine', 15);430;[0.42355928877058024, 0.34033947010865734, 0.07023301931048073, 0.16586821060029783];stop
('professional_medicine', 16);619;[0.12922351242038455, 0.1464294057432741, 0.06809600580110346, 0.6562510672957294];stop
('professional_medicine', 17);431;[0.5643316568134805, 0.34228445210380376, 0.012084120578962887, 0.08129969311901365];stop
('professional_medicine', 18);1036;[0.2710565550407024, 0.307147316037995, 0.12409873382451737, 0.2976973865842338];stop
('professional_medicine', 19);319;[0.605473917136419, 0.1629610940480236, 0.1085554915933411, 0.12300948737090334];stop
('professional_medicine', 20);1548;[0.014110411874289484, 0.009399560714452564, 0.002610163741774718, 0.973879899144565];stop
('professional_medicine', 21);1957;[0.006212502160676724, 0.006823098807201507, 0.005482513914097316, 0.9814818973814419];stop
('professional_medicine', 22);1947;[0.884531829936711, 0.06610923187969546, 0.021800510837999606, 0.027558427920764683];stop
('professional_medicine', 23);1177;[0.006893971108536974, 0.9916766907449495, 0.0006312977089417807, 0.0007980350798978033];stop
('professional_medicine', 24);2781;[0.082431206275753, 0.31599111059382157, 0.02939175174699459, 0.5721859821546171];stop
('professional_medicine', 25);898;[0.9061964502075507, 0.05614885107722409, 0.021817092436536782, 0.015837506893101958];stop
('professional_medicine', 26);730;[0.20161237466767376, 0.13641775650518762, 0.0409600334501199, 0.6210098148942086];stop
('professional_medicine', 27);5242;[0.8004604738970086, 0.11176933558061436, 0.015606496093938514, 0.07216370681744821];stop
('professional_medicine', 28);1025;[0.11222222546291506, 0.7550100057210724, 0.042594752348352756, 0.09017309142907555];stop
('professional_medicine', 29);2530;[0.1534149413535759, 0.19698868399765068, 0.5700056910383204, 0.07959062308342742];stop
('professional_medicine', 30);587;[0.25965027065969726, 0.6132119730301365, 0.05615330910164482, 0.07098443393779184];stop
('professional_medicine', 31);526;[0.4497966298417113, 0.4497966298417113, 0.019762684669387628, 0.08064409198735752];stop
('professional_medicine', 32);464;[0.16005779408588897, 0.0830368896813967, 0.6738684831731013, 0.0830368896813967];stop
('professional_medicine', 33);753;[0.8585070402972026, 0.05574678867805107, 0.03953039250263718, 0.046215711059153806];stop
('professional_medicine', 34);1536;[0.31354191566347445, 0.5857734513386584, 0.044469699779100716, 0.05621496785681947];stop
('professional_law', 1369);4467;[0.028070965177191896, 0.05942623374644906, 0.01152030089673655, 0.9009824592575294];stop
('professional_law', 1370);6060;[0.09936731265171246, 0.12366461864973646, 0.04273734862630698, 0.734230713228823];stop
('professional_law', 1371);1141;[0.2457112850907093, 0.17423539135246013, 0.5366827561328887, 0.043370618069849404];stop
('professional_law', 1372);2150;[0.858676305087513, 0.10255425531236843, 0.02149653971427339, 0.01727295491662206];stop
('professional_law', 1373);961;[0.12248797555289252, 0.7503299068582013, 0.04299732336433193, 0.08418467237831374];stop
('professional_law', 1374);1276;[0.24270893241143457, 0.3116444380734292, 0.36434926119777583, 0.0812973090010218];stop
('professional_law', 1375);1391;[0.9223669223381857, 0.052036378638093406, 0.016120121940478155, 0.00947653081584126];stop
('professional_law', 1376);1870;[0.7283187072086941, 0.22212464258890605, 0.028239979237807016, 0.021316654688044077];stop
('professional_law', 1377);2957;[0.1338571893895121, 0.16146259094410265, 0.29237098159807207, 0.41230919468192945];stop
('professional_law', 1378);471;[0.35212900569373556, 0.5286082460835526, 0.02148000713701528, 0.09778269336308036];stop
('professional_law', 1379);723;[0.23659729517003236, 0.6635535435779231, 0.03516704840823674, 0.06468210114392253];stop
('professional_law', 1380);1633;[0.09315241759092276, 0.15845760012787055, 0.0156894308104641, 0.7327005415297267];stop
('professional_law', 1381);875;[0.3818525453768059, 0.1803743705150237, 0.28823742337071756, 0.1495356053304149];stop
('professional_law', 1382);1672;[0.7143869383099947, 0.1806253047304894, 0.041582311194306665, 0.06340545287036609];stop
('professional_law', 1383);634;[0.23491041300673055, 0.13595571670001624, 0.04772493945571254, 0.5814088560034895];stop
('professional_law', 1384);2088;[0.3373469952081095, 0.3071579345174044, 0.062402919428118764, 0.29309214862183475];stop
('professional_law', 1385);1857;[0.8147343969388434, 0.1415796090207831, 0.028763642222916008, 0.01492238100456247];stop
('professional_law', 1386);3125;[0.8961111964676596, 0.05055513954412802, 0.030187852633435062, 0.023145829492321208];stop
('professional_law', 1387);840;[0.2564501121341511, 0.18762291008246376, 0.40980611232970315, 0.14612086929435855];stop
('professional_law', 1388);1138;[0.30084371606155935, 0.2613775500963465, 0.3103935207340458, 0.12738525942922874];stop
('professional_law', 1389);400;[0.9304996660749528, 0.04490151946467119, 0.011531666659695973, 0.013067090236716788];stop
('professional_law', 1390);978;[0.2878373661565875, 0.06322947821027795, 0.5212061369245539, 0.12772705697280856];stop
('professional_law', 1391);1224;[0.3003322734701002, 0.22318799427670769, 0.4105055218698809, 0.06597424509120264];stop
('professional_law', 1392);3354;[0.9170084429417744, 0.044250496420836984, 0.023685583926891667, 0.015055476745590018];stop
('professional_law', 1393);779;[0.25404096084131983, 0.08779420684252943, 0.6287574541033762, 0.029407375704152198];stop
('professional_law', 1394);937;[0.16455034173551542, 0.15218418826841237, 0.6113787068501867, 0.07188672039403952];stop
('professional_law', 1395);1054;[0.25463121523628, 0.3071438742648255, 0.2885349676475168, 0.1496899692676978];stop
('professional_law', 1396);1741;[0.6375276423347476, 0.257584452348218, 0.06719491913883599, 0.03769293350192627];stop
('professional_law', 1397);1435;[0.12286194005231685, 0.05713610830226473, 0.018841488743226636, 0.8011604281628941];stop
('professional_law', 1398);851;[0.6252129145685229, 0.22292652994231701, 0.0723736393577976, 0.07948689265666672];stop
('professional_law', 1399);1150;[0.3157087564185368, 0.1275578836395062, 0.5287126722741686, 0.02802074842411402];stop
('professional_law', 1400);1101;[0.2437034005153753, 0.5666273826446628, 0.08965348148070365, 0.10001568597508165];stop
('professional_law', 1401);1232;[0.3385769121544245, 0.558218990109412, 0.03858548930989916, 0.06461853448561915];stop
('professional_law', 1402);1306;[0.06630349560831472, 0.06630349560831472, 0.007556192165512873, 0.8598367754157218];stop
('professional_law', 1403);4969;[0.08317806701161032, 0.31885408240758195, 0.5257015079149518, 0.07226635697052676];stop
('professional_law', 1404);1461;[0.3167975026213791, 0.573646169478946, 0.022948734118950345, 0.08660761777505534];stop
('professional_law', 1405);1758;[0.3345259586174943, 0.22991610483507627, 0.3561010293125078, 0.07945687969952057];stop
('professional_law', 1406);1063;[0.17633996127637125, 0.16308780390904348, 0.6059447013830497, 0.05462757162235747];stop
('professional_law', 1407);1890;[0.0712099314287629, 0.8950523677310029, 0.015161465685326714, 0.018576220500176793];stop
('professional_law', 1408);878;[0.13036797042938214, 0.20191783850198228, 0.04576346172431646, 0.6219507467864921];stop
('professional_law', 1409);1895;[0.05324660278972964, 0.11813275154175668, 0.033845599983006305, 0.7947750190390124];stop
('professional_law', 1410);2060;[0.062528765382488, 0.8498005307828747, 0.017914791223828212, 0.06975587851823144];stop
('professional_law', 1411);812;[0.30939257459059794, 0.20609988676262908, 0.4363134637003561, 0.04819406778426721];stop
('professional_law', 1412);3728;[0.02448290362555039, 0.11145267515901287, 0.01439275655143822, 0.8496716817145814];stop
('professional_law', 1413);619;[0.6098616034080406, 0.18599726925164872, 0.10764696090602537, 0.09649411211804167];stop
('professional_law', 1414);1397;[0.9119736346363231, 0.03883651949728643, 0.033741752872087916, 0.015448103832609557];stop
('professional_law', 1415);1081;[0.8362062579661808, 0.09679790027850901, 0.05429870092983246, 0.012697124380935178];stop
('professional_law', 1416);801;[0.4444963008185853, 0.19117547676640645, 0.2781586773806628, 0.08616954870812704];stop
('professional_law', 1417);2125;[0.10652131617610695, 0.812076962447983, 0.02866982331062614, 0.052731875294998294];stop
('professional_law', 1418);1041;[0.32950780932144486, 0.226467184624529, 0.29078962110361056, 0.1532353621619134];stop
('professional_law', 1269);1249;[0.07030650066500851, 0.10889283842090602, 0.016185475481899525, 0.8046152439050582];stop
('professional_law', 1270);2473;[0.7805630489628042, 0.17969581183886066, 0.02080130004904512, 0.018939799224830595];stop
('professional_law', 1271);1195;[0.11308141790731878, 0.6927076659409682, 0.0244555717090865, 0.16975531415500328];stop
('professional_law', 1272);992;[0.41079363617897785, 0.19404517380981035, 0.29129630712045257, 0.10386490931231615];stop
('professional_law', 1273);794;[0.3200321802460561, 0.22341846865414913, 0.30537683971543955, 0.1511724977490206];stop
('professional_law', 1274);1412;[0.7041463416453602, 0.05871006845221835, 0.18368755360631178, 0.05345612564307587];stop
('professional_law', 1275);873;[0.13709021058827794, 0.14144192100711944, 0.05714770206398158, 0.6643201656037792];stop
('professional_law', 1276);1375;[0.16996209421588135, 0.7617172146171984, 0.041005263519418696, 0.02731539429867358];stop
('professional_law', 1277);1184;[0.19275136237779128, 0.12062072040552177, 0.0345584149969138, 0.6520694926923529];stop
('professional_law', 1278);992;[0.8504353114140436, 0.11155284490625736, 0.017376581762034923, 0.020635201414401883];stop
('professional_law', 1279);3092;[0.7182021294819264, 0.15054334012903775, 0.04811654727878259, 0.08313793835280002];stop
('professional_law', 1280);1207;[0.8722338672365081, 0.08113038158856077, 0.01988185506128799, 0.02675396026883334];stop
('professional_law', 1281);1056;[0.1353516271782963, 0.07833550267242848, 0.7091918185687609, 0.07712102327203349];stop
('professional_law', 1282);641;[0.82703159627953, 0.11192656199946088, 0.04248253115551562, 0.018559243369523096];stop
('professional_law', 1283);4379;[0.6302591436083169, 0.22472583171210386, 0.09079744382231168, 0.054217630063270364];stop
('professional_law', 1284);2515;[0.297833834846873, 0.35925618089335076, 0.28867045108512795, 0.05423957075560917];stop
('professional_law', 1285);2352;[0.0882519808662317, 0.8115500308215081, 0.03146721284319946, 0.0687307118062239];stop
('professional_law', 1286);1313;[0.08129800678441665, 0.05764891923066741, 0.8471446840252755, 0.013908445715318383];stop
('professional_law', 1287);1037;[0.2096901379456304, 0.23761005543646052, 0.4439140255144136, 0.1087858234394943];stop
('professional_law', 1288);2085;[0.6576503729721581, 0.2657147784004885, 0.03325810020552682, 0.043376739995667074];stop
('professional_law', 1289);1560;[0.16759577753481328, 0.12650793000941668, 0.043042155418437145, 0.6628541388331224];stop
('professional_law', 1290);3588;[0.5561954431762474, 0.2392166650001035, 0.11658489142229156, 0.0880028930391342];stop
('professional_law', 1291);2028;[0.02597889056541711, 0.025179604130826202, 0.00398399095146999, 0.9448575686815311];stop
('professional_law', 1292);4283;[0.16458961751257445, 0.0457048861063622, 0.6929482137594553, 0.09675724464644918];stop
('professional_law', 1293);1351;[0.1427202275610521, 0.11648486873854369, 0.027238635343320217, 0.7135562448328823];stop
('professional_law', 1294);963;[0.6799213637107696, 0.23133157947197203, 0.05242990267387507, 0.03631713216049231];stop
('professional_law', 1295);1865;[0.09427321227153546, 0.12104920066945021, 0.04316142169928607, 0.7415161864308483];stop
('professional_law', 1296);2637;[0.17451466629431875, 0.7580571327630383, 0.028488732733825812, 0.03893948079655301];stop
('professional_law', 1297);1842;[0.7530621764757485, 0.15299386094913695, 0.06085675330317187, 0.03308724286211368];stop
('professional_law', 1298);1666;[0.29928038371541543, 0.40906780789362285, 0.06574317557715187, 0.22590868572686157];stop
