id;confidence_per_choice
('professional_law', 851);[0.9988304957495425, 7.18571282583227e-09, 5.596238775684409e-09, 0.0011695103074966034]
('professional_law', 852);[2.382369667501818e-07, 0.9999997615814777, 3.850741922767617e-09, 1.9555681087850496e-08]
('professional_law', 853);[1.522997974471263e-08, 1.522997974471263e-08, 0.9999991655356624, 8.315279260963632e-07]
('professional_law', 854);[1.18610975280741e-08, 0.9999977350285647, 6.348788006680007e-09, 2.2603250957489616e-06]
('professional_law', 855);[1.6052280551856116e-09, 0.9999996423722521, 3.4663274126619643e-07, 1.3440409951135022e-08]
('professional_law', 856);[0.9999998807907247, 7.734421907141565e-08, 7.582560427911907e-10, 2.335593038799337e-09]
('professional_law', 857);[0.0009099842179242173, 2.896278912882331e-06, 0.0011684428645994116, 0.9979187740838527]
('professional_law', 858);[1.9553816201697277e-08, 5.108601810597403e-12, 0.9999039265409296, 9.610239492660866e-05]
('professional_law', 859);[0.9999952316511552, 7.194105586938129e-09, 3.9789473573286855e-12, 4.78509457496562e-06]
('professional_law', 860);[0.9999997615814777, 1.1253517471925912e-07, 8.152020714470167e-09, 1.4449802461092448e-07]
('professional_law', 861);[0.9999995231630692, 9.237449661970594e-09, 4.363462252943702e-09, 5.04347662567888e-07]
('professional_law', 862);[4.691164021834418e-08, 3.2241867372567335e-08, 3.059023205018258e-07, 0.9999996423722521]
('professional_law', 863);[1.6918366099815088e-10, 3.535625324942473e-05, 0.9999645960934689, 1.9554972410161533e-08]
('professional_law', 864);[1.7257827987960214e-08, 4.944450501938644e-09, 1.4449802461092448e-07, 0.9999998807907247]
('professional_law', 865);[2.646573638909117e-09, 1.2751905914873347e-07, 0.9999998807907247, 3.581747930283181e-10]
('professional_law', 866);[1.2098625320360655e-06, 2.902309337197794e-06, 4.139921926206193e-08, 0.9999959469005546]
('professional_law', 867);[4.5394474700120025e-05, 7.484283601034671e-05, 3.927391590112094e-07, 0.9998793747507427]
('professional_law', 868);[0.9770218505726789, 0.022977350978354842, 8.124220941503002e-07, 3.688387083669741e-11]
('professional_law', 869);[1.4449802461092448e-07, 4.139937718785167e-08, 0.9999998807907247, 3.775134544279098e-11]
('professional_law', 870);[0.9999997615814777, 2.382369667501818e-07, 3.398267819495071e-09, 2.215948977336598e-08]
('professional_law', 871);[2.382369667501818e-07, 3.850741922767617e-09, 0.9999997615814777, 1.026187963170189e-10]
('professional_law', 872);[0.9999870063564401, 4.36340399482628e-09, 1.3007123989067183e-05, 2.1724109300702664e-10]
('professional_law', 873);[4.356377118904911e-09, 0.001500997280878668, 0.9983757931753716, 0.00012320941848621627]
('professional_law', 874);[0.03942442120040386, 0.480287801805533, 8.564718703313318e-12, 0.480287801805533]
('professional_law', 875);[9.736200313009565e-10, 3.927863545481039e-07, 0.9999996423722521, 5.602796437537268e-09]
('professional_law', 876);[0.9997965511486372, 0.00020342704214340812, 1.78288339160114e-11, 1.1030308958722827e-09]
('professional_law', 877);[0.9999992847447459, 6.47594599989589e-07, 1.7257827987960214e-08, 6.82560337633487e-08]
('professional_law', 878);[0.9992854935942628, 4.781700593362653e-06, 1.1245471206900903e-07, 0.0007096669525479628]
('professional_law', 879);[1.3002770717126653e-05, 0.0003353458766600206, 0.999651672608207, 2.2889357650703214e-11]
('professional_law', 880);[1.1823376810926105e-08, 0.9968172604948815, 0.0031726513381193323, 1.009784893795617e-05]
('professional_law', 881);[1.4449802461092448e-07, 0.9999997615814777, 1.4449802461092448e-07, 1.522997974471263e-08]
('professional_law', 882);[8.72919329589315e-07, 0.18242385007009077, 8.282028005594603e-06, 0.8175669384800246]
('professional_law', 883);[3.9268373022616465e-07, 9.733656510395708e-10, 0.0002611902975925828, 0.9997384040577275]
('professional_law', 884);[0.9999545833252356, 4.539785156619626e-05, 5.31554192265619e-08, 2.5108842139554497e-08]
('professional_law', 885);[1.670130259541543e-05, 1.0676785542909426e-06, 6.144065865636588e-06, 0.9999760395072578]
('professional_law', 886);[3.2241867372567335e-08, 0.9999994039539004, 7.194133030325383e-09, 1.4449788680693535e-07]
('professional_law', 887);[1.6517922913263958e-05, 5.541145827974641e-09, 0.988996735514086, 0.010986763459925088]
('professional_law', 888);[7.194133030325383e-09, 5.3157852544244216e-08, 1.0, 2.335593038799337e-09]
('professional_law', 889);[0.9820137577607906, 0.017986211314027313, 4.2008449908221425e-11, 1.7511727272304634e-11]
('professional_law', 890);[0.9999972581939645, 1.3709551640442868e-06, 4.277779709743936e-11, 1.3709551640442868e-06]
('professional_law', 891);[1.3709577789362383e-06, 5.315775115378354e-08, 0.9999985694905718, 5.492777874302323e-11]
('professional_law', 892);[0.0474258519545633, 3.071275491563247e-08, 6.168821728707495e-07, 0.952573608283065]
('professional_law', 893);[1.4449802461092448e-07, 7.582560427911907e-10, 0.9999998807907247, 2.646573638909117e-09]
('professional_law', 894);[4.222742543387703e-06, 0.9999743706604208, 2.1444856121450347e-05, 1.1860826052203061e-08]
('professional_law', 895);[0.0005527785265734312, 0.9994471746722718, 7.190154831917548e-09, 1.954486722340847e-08]
('professional_law', 896);[1.443290379255082e-07, 0.998830376795955, 0.0011695103074966034, 3.220413063412053e-08]
('professional_law', 897);[0.9999988079084972, 4.4508482557577276e-07, 3.581741098647678e-10, 7.33820819192633e-07]
('professional_law', 898);[3.224162138757908e-08, 0.9999921322487634, 7.88926463665814e-06, 1.9555531890413292e-08]
('professional_law', 899);[2.9974785524250778e-06, 0.4878540838179817, 0.4878540838179817, 0.024288826072314286]
('professional_law', 900);[0.999925142169393, 7.484626212190614e-05, 4.5987132832985696e-10, 6.82509566181323e-08]
('professional_law', 901);[1.522997974471263e-08, 3.398267819495071e-09, 1.0, 2.4616969518153846e-10]
('professional_law', 902);[6.144171336422507e-06, 8.315231680690172e-07, 2.8453131008843787e-08, 0.9999929667012066]
('professional_law', 903);[3.850741922767617e-09, 5.905303998944039e-10, 1.0, 7.582560427911907e-10]
('professional_law', 904);[6.47594599989589e-07, 0.9999994039539004, 2.061153622438558e-09, 2.510999155743982e-08]
('professional_law', 905);[7.582502577787526e-10, 7.88926463665814e-06, 0.9999921322487634, 1.2501433285136848e-09]
('professional_law', 906);[1.370956471489639e-06, 0.9999984502816872, 1.1253496007565217e-07, 3.581741098647678e-10]
('professional_law', 907);[1.186112015134383e-08, 6.82560337633487e-08, 1.8553913626159784e-07, 0.9999996423722521]
('professional_law', 908);[3.2241867372567335e-08, 1.0, 7.991959892953932e-11, 2.061153622438558e-09]
('professional_law', 909);[1.6052280551856116e-09, 1.103256032343554e-09, 1.0, 4.691164021834418e-08]
('professional_law', 910);[6.82560337633487e-08, 1.026187963170189e-10, 0.9999990463265931, 8.315279260963632e-07]
('professional_law', 911);[4.539780827145184e-05, 1.0676541173478327e-06, 2.646452491155307e-09, 0.9999535105382235]
('professional_law', 912);[1.0467401794744658e-08, 1.0, 3.850741922767617e-09, 1.0467401794744658e-08]
('professional_law', 913);[1.8553895931777327e-07, 3.4663241069161144e-07, 3.9278597995802437e-07, 0.9999990463265931]
('professional_law', 914);[2.1444937927240387e-05, 0.9999784235841962, 8.764064340127165e-08, 3.224119091836547e-08]
('professional_law', 915);[4.363462252943702e-09, 1.0, 8.152020714470167e-09, 4.363462252943702e-09]
('professional_law', 916);[2.8453348089834e-08, 0.9999998807907247, 1.4449802461092448e-07, 1.8189616875530459e-09]
('professional_law', 917);[1.370956471489639e-06, 2.3823651234966232e-07, 1.8553878237411744e-07, 0.9999980926550052]
('professional_law', 918);[0.9999868871505255, 4.691101388455558e-08, 8.151911873977807e-09, 1.3007123989067183e-05]
('professional_law', 919);[2.260320784525092e-06, 8.764214786553686e-08, 0.9999958276922101, 1.760339596980714e-06]
('professional_law', 920);[0.9999971389852362, 1.7603412757721762e-06, 1.955564378838448e-08, 1.0677009553134769e-06]
('professional_law', 921);[0.9999952316511552, 4.78509457496562e-06, 3.224174437983862e-08, 5.602775064605783e-09]
('professional_law', 922);[0.9999997615814777, 6.023573837886479e-08, 2.510999155743982e-08, 1.2751905914873347e-07]
('professional_law', 923);[5.310920734810636e-08, 4.78073393185579e-06, 0.0009110470603082998, 0.9990842391314458]
('professional_law', 924);[8.764248219443636e-08, 3.398267819495071e-09, 0.9999998807907247, 1.4166087866431961e-09]
('professional_law', 925);[2.753532015830633e-05, 1.3006764261799333e-05, 1.2751382995493642e-07, 0.9999593512842658]
('professional_law', 926);[7.1704199007701015e-09, 0.003172292815760708, 0.0001230031409413843, 0.9967047442351774]
('professional_law', 927);[2.510999155743982e-08, 9.237449661970594e-09, 1.0, 3.850741922767617e-09]
('professional_law', 928);[3.9278597995802437e-07, 6.023573837886479e-08, 5.043471815847051e-07, 0.9999990463265931]
('professional_law', 929);[0.9947781492134613, 0.005220115911859423, 1.5150448946510317e-08, 1.751153801748079e-06]
('professional_law', 930);[2.289734845645553e-11, 0.9999990463265931, 8.315279260963632e-07, 8.764248219443636e-08]
('professional_law', 931);[9.736200313009565e-10, 1.0, 3.398267819495071e-09, 3.2241867372567335e-08]
('professional_law', 932);[0.029312232836486894, 2.108760018880212e-10, 0.9706877714009485, 5.1599656370133296e-08]
('professional_law', 933);[0.9999920130413283, 7.88926463665814e-06, 1.1861029658523816e-08, 4.139906133687463e-08]
('professional_law', 934);[0.9999965429424904, 1.2098625320360655e-06, 9.23741442396384e-09, 2.260320784525092e-06]
('professional_law', 935);[1.9555681087850496e-08, 2.699578503363014e-07, 6.34880011604368e-09, 0.9999997615814777]
('professional_law', 936);[9.189229321516742e-09, 0.9947790928127539, 0.0052201208901522704, 8.271872735179438e-07]
('professional_law', 937);[4.363462252943702e-09, 2.061153622438558e-09, 1.0, 1.4166087866431961e-09]
('professional_law', 938);[1.1856008389328301e-08, 2.3813429426547637e-07, 0.0004305569043685425, 0.9995692440614833]
('professional_law', 939);[0.9999992847447459, 4.139937718785167e-08, 7.05287985111216e-11, 6.47594599989589e-07]
('professional_law', 940);[0.9999973774024795, 2.561281443046568e-06, 4.363453930307876e-09, 2.5109943663977427e-08]
('professional_law', 941);[1.067701973552941e-06, 1.4449774900307763e-07, 8.315271330899149e-07, 0.9999979734461775]
('professional_law', 942);[0.0001233946226544279, 0.999876633606226, 3.581303901077437e-10, 4.139424490804616e-08]
('professional_law', 943);[4.691155074157667e-08, 1.0677029917933763e-06, 1.0467381829779195e-08, 0.999998927117538]
('professional_law', 944);[4.691038755912938e-08, 2.7535687796947383e-05, 0.9999724634116024, 5.3156433095392757e-08]
('professional_law', 945);[5.829116140629651e-05, 8.314787611266434e-07, 7.337774312591395e-07, 0.9999401605169844]
('professional_law', 946);[0.0011352640772334347, 3.6132984269403864e-06, 0.9695823105998523, 0.0292788464476288]
('professional_law', 947);[2.289734845645553e-11, 0.9999995231630692, 4.450852500419419e-07, 4.8473687062702556e-11]
('professional_law', 948);[0.9947058402998713, 7.445555772044402e-05, 8.546678933799979e-10, 0.005219737575494347]
('professional_law', 949);[1.760339596980714e-06, 1.9947260911909763e-06, 2.2159405241782167e-08, 0.9999961853172863]
('professional_law', 950);[4.599037834681802e-10, 0.9999963045256735, 2.061145759776467e-09, 3.7266389560521204e-06]
('professional_law', 951);[3.6534822137210456e-08, 4.363462252943702e-09, 1.0, 1.6052280551856116e-09]
('professional_law', 952);[2.172439935079017e-10, 3.398267819495071e-09, 1.0, 3.398267819495071e-09]
('professional_law', 953);[2.260310006501394e-06, 6.144159617356885e-06, 1.8553754377325157e-07, 0.999991297797926]
('professional_law', 954);[2.2016471926817185e-07, 0.07585817148650026, 0.9241416058380271, 6.6483984438081e-09]
('professional_law', 955);[0.22270009388515652, 0.7772997506488211, 8.747364145599655e-08, 6.812454046403741e-08]
('professional_law', 956);[1.2501528663867426e-09, 1.0, 1.522997974471263e-08, 1.0467401794744658e-08]
('professional_law', 957);[0.9999972581939645, 3.9278523077893697e-07, 2.260322940135999e-06, 1.4449761119935134e-07]
('professional_law', 958);[3.775134544279098e-11, 2.382369667501818e-07, 0.9999997615814777, 1.9555681087850496e-08]
('professional_law', 959);[2.9989608248573072e-09, 6.47594599989589e-07, 0.9999994039539004, 1.2501528663867426e-09]
('professional_law', 960);[0.9999973774024795, 2.260322940135999e-06, 4.599046606658694e-10, 3.9278523077893697e-07]
('professional_law', 961);[6.023573837886479e-08, 2.510999155743982e-08, 0.9999998807907247, 2.335593038799337e-09]
('professional_law', 962);[0.9999980926550052, 1.1253496007565217e-07, 3.3315381877555444e-11, 1.7603429545652396e-06]
('professional_law', 963);[0.9999992847447459, 5.3157852544244216e-08, 4.139937718785167e-08, 6.47594599989589e-07]
('professional_law', 964);[2.260322940135999e-06, 1.1253496007565217e-07, 1.4449761119935134e-07, 0.9999974966112362]
('professional_law', 965);[1.553497204890439e-06, 3.0590173704000945e-07, 4.139929822488149e-08, 0.9999980926550052]
('professional_law', 966);[0.9999967813595916, 2.260322940135999e-06, 7.194105586938129e-09, 9.422427859507568e-07]
('professional_law', 967);[0.8519527603444904, 0.1480471907985541, 1.0650704235727586e-09, 1.4702843675596052e-08]
('professional_law', 968);[4.691155074157667e-08, 1.0677029917933763e-06, 3.224180587614433e-08, 0.999998927117538]
('professional_law', 969);[8.315279260963632e-07, 0.9999985694905718, 6.47594599989589e-07, 5.602785751061334e-09]
('professional_law', 970);[8.764214786553686e-08, 5.043457386379083e-07, 0.9999957084838798, 3.7266389560521204e-06]
('professional_law', 971);[6.47594599989589e-07, 5.043471815847051e-07, 0.999998927117538, 4.599046606658694e-10]
('professional_law', 972);[1.1253517471925912e-07, 6.691586091292782e-10, 0.9999998807907247, 1.4166087866431961e-09]
('professional_law', 973);[5.905303998944039e-10, 5.3157852544244216e-08, 1.0, 6.224144622907783e-11]
('professional_law', 974);[3.9278560536830205e-07, 0.9999982118638471, 1.370956471489639e-06, 2.789462772385846e-10]
('professional_law', 975);[2.510999155743982e-08, 1.7257827987960214e-08, 1.0, 6.34880011604368e-09]
('professional_law', 976);[0.9999992847447459, 3.2241867372567335e-08, 6.47594599989589e-07, 2.172439935079017e-10]
('professional_law', 977);[0.9999623312833917, 2.7535425197417192e-05, 4.5988799419587535e-10, 1.0129716834043888e-05]
('professional_law', 978);[9.237449661970594e-09, 0.9999994039539004, 9.237449661970594e-09, 6.47594599989589e-07]
('professional_law', 979);[2.1024318473456359e-07, 7.734421907141565e-08, 2.1024318473456359e-07, 0.9999994039539004]
('professional_law', 980);[5.905303998944039e-10, 2.061153622438558e-09, 2.382369667501818e-07, 0.9999997615814777]
('professional_law', 981);[2.510999155743982e-08, 3.6534822137210456e-08, 1.0, 2.172439935079017e-10]
('professional_law', 982);[9.237449661970594e-09, 0.9999998807907247, 2.8453348089834e-08, 1.2751905914873347e-07]
('professional_law', 983);[1.6689568076090267e-05, 0.0007096584927090644, 1.1852503808483522e-08, 0.999273708868738]
('professional_law', 984);[0.008572782646801093, 0.0005480396591999714, 0.9908790925987624, 2.622434104814238e-09]
('professional_law', 985);[1.6701414089010932e-05, 5.714909632699021e-07, 9.237291091998765e-09, 0.9999827149515604]
('professional_law', 986);[1.8189616875530459e-09, 3.1608814543136926e-10, 1.0, 5.602796437537268e-09]
('professional_law', 987);[0.9999998807907247, 4.691164021834418e-08, 3.398267819495071e-09, 1.0467401794744658e-08]
('professional_law', 988);[1.0467401794744658e-08, 1.0, 1.522997974471263e-08, 3.850741922767617e-09]
('professional_law', 989);[1.522756887842307e-08, 0.9998415959451853, 5.904369204638381e-10, 0.0001584362410990077]
('professional_law', 990);[6.023573837886479e-08, 1.1253517471925912e-07, 2.335593038799337e-09, 0.9999997615814777]
('professional_law', 991);[0.9999963045256735, 1.2501480974411177e-09, 1.3887890886763582e-11, 3.7266389560521204e-06]
('professional_law', 992);[6.47594599989589e-07, 1.1253517471925912e-07, 0.9999992847447459, 2.646573638909117e-09]
('professional_law', 993);[1.2098659934854867e-06, 0.9999985694905718, 2.3823673954981372e-07, 5.602785751061334e-09]
('professional_law', 994);[8.315271330899149e-07, 6.47593982395546e-07, 7.734407154916583e-08, 0.9999984502816872]
('professional_law', 995);[3.331544542166412e-11, 3.850741922767617e-09, 3.927863545481039e-07, 0.9999996423722521]
('professional_law', 996);[3.962769718121352e-12, 0.9959299004209012, 0.004070137939983506, 1.9476097131903805e-08]
('professional_law', 997);[0.37753979037004326, 0.6224578829187577, 1.6473809188385988e-09, 2.319685058656537e-06]
('professional_law', 998);[7.885864616863589e-06, 0.00043055361949258177, 6.822609707817745e-08, 0.9995615021708999]
('professional_law', 999);[6.825590357542018e-08, 1.0677029917933763e-06, 3.398261337819773e-09, 0.9999988079084972]
('professional_law', 1000);[0.9241418055144026, 3.7507697408257396e-10, 0.07585817148650026, 3.7507697408257396e-10]
('professional_law', 1001);[0.006692209823519823, 3.038258559436111e-07, 0.9932120040608758, 9.545924629078938e-05]
('professional_law', 1002);[6.102598565328307e-06, 7.434487016670978e-05, 0.006692311939316962, 0.9932271741892039]
('professional_law', 1003);[9.736200313009565e-10, 9.056076989672867e-11, 1.0, 4.944450501938644e-09]
('professional_law', 1004);[4.598923800504736e-10, 1.0676734632150038e-06, 2.7535661536881667e-05, 0.9999713905890374]
('professional_law', 1005);[0.9999870063564401, 1.3007123989067183e-05, 6.348715350983e-09, 1.0467262040786102e-08]
('professional_law', 1006);[9.931194312156244e-08, 8.152020714470167e-09, 0.9999997615814777, 6.023573837886479e-08]
('professional_law', 1007);[0.0019267342527389902, 4.131962247027261e-08, 0.9980732443617326, 2.1682547915998404e-10]
('professional_law', 1008);[0.0001233945049762016, 5.042851386001529e-07, 1.4929095772856614e-10, 0.9998761568862077]
('professional_law', 1009);[7.836414785388444e-06, 0.9932932696271417, 6.103005971332855e-06, 0.006692758714250491]
('professional_law', 1010);[1.186112015134383e-08, 1.0467401794744658e-08, 1.0, 3.2241867372567335e-08]
('professional_law', 1011);[5.42221734436887e-06, 4.691137178855366e-08, 1.2501457129751271e-09, 0.9999946356109105]
('professional_law', 1012);[0.9999996423722521, 2.382369667501818e-07, 5.3157852544244216e-08, 1.1253517471925912e-07]
('professional_law', 1013);[6.144165476886902e-06, 1.1861029658523816e-08, 0.9999923706636761, 1.3709486268362283e-06]
('professional_law', 1014);[2.061153622438558e-09, 2.215948977336598e-08, 1.0, 1.103256032343554e-09]
('professional_law', 1015);[1.7257827987960214e-08, 5.04347662567888e-07, 5.602796437537268e-09, 0.9999995231630692]
('professional_law', 1016);[5.3157852544244216e-08, 9.237449661970594e-09, 1.0, 4.691164021834418e-08]
('professional_law', 1017);[6.224144622907783e-11, 0.9999996423722521, 2.382369667501818e-07, 1.1253517471925912e-07]
('professional_law', 1018);[1.4441812035991613e-07, 0.9994470555870668, 1.522155789861715e-08, 0.0005527785265734312]
('professional_law', 1019);[0.9999976158197796, 6.825590357542018e-08, 6.348788006680007e-09, 2.2603250957489616e-06]
('professional_law', 1020);[2.335593038799337e-09, 3.398267819495071e-09, 1.0, 1.4166087866431961e-09]
('professional_law', 1021);[5.602796437537268e-09, 8.592166619174109e-10, 0.9999998807907247, 7.734421907141565e-08]
('professional_law', 1022);[0.9046359809528743, 0.09534793658637415, 9.658835220562757e-07, 1.5108960378529469e-05]
('professional_law', 1023);[0.9999958276922101, 3.927848561899291e-07, 1.955560648898961e-08, 3.7266389560521204e-06]
('professional_law', 1024);[4.944450501938644e-09, 1.0, 9.736200313009565e-10, 3.2241867372567335e-08]
('professional_law', 1025);[0.9999997615814777, 3.6534822137210456e-08, 2.1024338523818466e-07, 1.103256032343554e-09]
('professional_law', 1026);[8.152020714470167e-09, 1.0, 6.34880011604368e-09, 6.34880011604368e-09]
('professional_law', 1027);[0.9999985694905718, 6.348788006680007e-09, 9.931175369924415e-08, 1.3709577789362383e-06]
('professional_law', 1028);[0.00015843503233102738, 6.143192871428852e-06, 1.7600542257016912e-06, 0.9998336115147581]
('professional_law', 1029);[0.047425874568977164, 1.0719804782402935e-07, 8.799351608120086e-09, 0.9525740412139765]
('professional_law', 1030);[2.172439935079017e-10, 1.917171513758312e-10, 1.0, 3.1608814543136926e-10]
('professional_law', 1031);[0.9959299004209012, 1.7759901733971116e-11, 0.004070137939983506, 3.759771226585632e-11]
('professional_law', 1032);[1.6373755690670415e-07, 9.422445831379603e-07, 1.18610975280741e-08, 0.999998927117538]
('professional_law', 1033);[5.715002286213223e-07, 7.33820819192633e-07, 0.9999985694905718, 4.139929822488149e-08]
('professional_law', 1034);[0.9999902249342363, 7.889249589094372e-06, 1.3709460119617329e-06, 5.043428527566997e-07]
('professional_law', 1035);[4.618722619809129e-09, 0.49999999904767284, 1.3232861859419798e-09, 0.49999999904767284]
('professional_law', 1036);[1.3440409951135022e-08, 8.764248219443636e-08, 6.82560337633487e-08, 0.9999997615814777]
('professional_law', 1037);[3.92779611981329e-07, 1.6701414089010932e-05, 2.7894202088865386e-10, 0.9999829533624089]
('professional_law', 1038);[0.0024726218455889577, 6.897303032890664e-13, 0.9975268170398429, 6.45993308097471e-07]
('professional_law', 1039);[6.144165476886902e-06, 2.5109799984138346e-08, 1.3709486268362283e-06, 0.9999923706636761]
('professional_law', 1040);[8.314248415991387e-07, 0.9998753226267224, 5.042846576765973e-07, 0.0001233943872980875]
('professional_law', 1041);[6.144171336422507e-06, 1.4449705998576035e-07, 4.139914029939298e-08, 0.9999936819476216]
('professional_law', 1042);[0.9997965511486372, 0.00020342704214340812, 1.6049004835527945e-09, 2.0607330121362346e-09]
('professional_law', 1043);[4.691164021834418e-08, 0.9999998807907247, 5.602796437537268e-09, 1.1253517471925912e-07]
('professional_law', 1044);[2.356193360645074e-07, 0.010986936344888492, 0.9890127098465761, 8.667959234465881e-08]
('professional_law', 1045);[1.0129968008878086e-05, 1.3709420896593414e-06, 1.0676907729722432e-06, 0.9999873639751784]
('professional_law', 1046);[8.152020714470167e-09, 0.9999991655356624, 8.315279260963632e-07, 1.8189616875530459e-09]
('professional_law', 1047);[0.02931221885932842, 1.151343958947179e-08, 0.970687433296243, 2.969355206285452e-07]
('professional_law', 1048);[1.370956471489639e-06, 1.1253496007565217e-07, 0.9999976158197796, 8.315271330899149e-07]
('professional_law', 1049);[6.82560337633487e-08, 0.9999998807907247, 3.2241867372567335e-08, 3.2241867372567335e-08]
('professional_law', 1050);[0.9999916554191085, 3.9278298325024844e-07, 6.348751678727569e-09, 7.889257112872668e-06]
('professional_law', 1051);[2.215948977336598e-08, 8.152020714470167e-09, 1.0, 4.944450501938644e-09]
('professional_law', 1052);[2.646573638909117e-09, 1.0, 6.34880011604368e-09, 8.152020714470167e-09]
('professional_law', 1053);[5.04347662567888e-07, 0.9999995231630692, 2.215948977336598e-08, 1.7257827987960214e-08]
('professional_law', 1054);[2.335593038799337e-09, 1.0, 8.592166619174109e-10, 7.582560427911907e-10]
('professional_law', 1055);[2.2603250957489616e-06, 0.9999976158197796, 6.825590357542018e-08, 2.789462772385846e-10]
('professional_law', 1056);[1.760326166706652e-06, 8.939673916649299e-06, 1.0676917912019968e-06, 0.9999881984200047]
('professional_law', 1057);[3.058938604144094e-07, 0.9999718673999347, 2.7535687796947383e-05, 1.8553400495919595e-07]
('professional_law', 1058);[0.9999991655356624, 3.9278597995802437e-07, 3.9278597995802437e-07, 6.34880011604368e-09]
('professional_law', 1059);[1.522997974471263e-08, 1.0, 5.3157852544244216e-08, 1.186112015134383e-08]
('professional_law', 1060);[0.9999965429424904, 3.2887473357670864e-06, 8.764214786553686e-08, 2.5109895770606383e-08]
('professional_law', 1061);[7.877416051487935e-06, 3.054405671573361e-07, 0.9984907076733114, 0.0015011697820281709]
('professional_law', 1062);[0.9999995231630692, 2.510999155743982e-08, 2.172439935079017e-10, 5.04347662567888e-07]
('professional_law', 1063);[4.539785156619626e-05, 7.193803716587642e-09, 3.398112262700004e-09, 0.9999545833252356]
('professional_law', 1064);[0.506480366983436, 0.18632371437017348, 8.130168821590832e-10, 0.30719587111796015]
('professional_law', 1065);[0.9999897481064004, 5.3157345593874676e-08, 1.1861007035426688e-08, 1.0129987330277146e-05]
('professional_law', 1066);[1.1253517471925912e-07, 0.9999998807907247, 8.152020714470167e-09, 5.3157852544244216e-08]
('professional_law', 1067);[6.691228731583089e-10, 7.888903503049049e-06, 4.5397505209397035e-05, 0.9999467162860101]
('professional_law', 1068);[1.8773289660610273e-12, 0.0011695103074966034, 0.9988304957495425, 1.6033492536085806e-09]
('professional_law', 1069);[0.00011977805932384727, 1.0922334800298389e-07, 0.029308717791066922, 0.9705714179026458]
('professional_law', 1070);[4.363462252943702e-09, 0.9999995231630692, 5.3157852544244216e-08, 5.04347662567888e-07]
('professional_law', 1071);[3.775112942847765e-11, 2.6465584951366085e-09, 0.9999938011552557, 6.144177195963701e-06]
('professional_law', 1072);[2.335593038799337e-09, 5.3157852544244216e-08, 1.7257827987960214e-08, 1.0]
('professional_law', 1073);[0.8518830290941881, 8.187589138953663e-05, 1.0104278079609884e-08, 0.14803506670652403]
('professional_law', 1074);[2.382317411965346e-07, 0.9999778275635193, 2.1444937927240387e-05, 5.043366000707302e-07]
('professional_law', 1075);[1.9554785920301333e-08, 4.539785156619626e-05, 7.582213333785951e-10, 0.9999545833252356]
('professional_law', 1076);[8.592166619174109e-10, 0.9999998807907247, 3.398267819495071e-09, 1.1253517471925912e-07]
('professional_law', 1077);[8.314652809169524e-07, 7.484611936412656e-05, 1.0676225537907797e-06, 0.999923235110867]
('professional_law', 1078);[5.3157852544244216e-08, 4.5990553786523166e-10, 1.0, 3.775134544279098e-11]
('professional_law', 1079);[8.315279260963632e-07, 2.335593038799337e-09, 0.9999991655356624, 2.172439935079017e-10]
('professional_law', 1080);[2.699578503363014e-07, 4.691164021834418e-08, 2.646573638909117e-09, 0.9999997615814777]
('professional_law', 1081);[1.3176514270095466e-10, 8.592166619174109e-10, 1.0, 8.152020714470167e-09]
('professional_law', 1082);[8.763161715800284e-08, 0.0001233946226544279, 9.236304495555665e-09, 0.9998765144262002]
('professional_law', 1083);[0.9241398707209936, 2.0888607127130245e-06, 0.07585802679865858, 1.2834403795433333e-11]
('professional_law', 1084);[1.0467401794744658e-08, 1.7257827987960214e-08, 1.0467401794744658e-08, 1.0]
('professional_law', 1085);[3.581747930283181e-10, 1.57371021068629e-11, 1.0, 2.061153622438558e-09]
('professional_law', 1086);[4.785016997423922e-06, 1.6701350378293793e-05, 3.9788790547567146e-12, 0.9999785427891018]
('professional_law', 1087);[2.8453348089834e-08, 0.9999997615814777, 6.82560337633487e-08, 7.734421907141565e-08]
('professional_law', 1088);[0.9999988079084972, 1.0677029917933763e-06, 6.825590357542018e-08, 1.18610975280741e-08]
('professional_law', 1089);[6.34880011604368e-09, 1.0, 4.139937718785167e-08, 2.335593038799337e-09]
('professional_law', 1090);[1.6268063587879963e-06, 0.9241400772823744, 1.7146412872856487e-07, 0.0758580448846237]
('professional_law', 1091);[8.763412435454606e-08, 1.9553816201697277e-08, 9.610239492660866e-05, 0.9999038073576505]
('professional_law', 1092);[1.3440409951135022e-08, 2.699578503363014e-07, 2.510999155743982e-08, 0.9999997615814777]
('professional_law', 1093);[4.139937718785167e-08, 0.9999996423722521, 3.4663274126619643e-07, 4.691164021834418e-08]
('professional_law', 1094);[0.9999972581939645, 7.734407154916583e-08, 2.561281443046568e-06, 9.931175369924415e-08]
('professional_law', 1095);[2.3823651234966232e-07, 3.398261337819773e-09, 1.370956471489639e-06, 0.9999983310727032]
('professional_law', 1096);[3.2241867372567335e-08, 8.764248219443636e-08, 4.139937718785167e-08, 0.9999998807907247]
('professional_law', 1097);[1.3007123989067183e-05, 0.9999870063564401, 5.6027216326337694e-09, 2.9400384852737274e-11]
('professional_law', 1098);[1.2501528663867426e-09, 1.0, 2.335593038799337e-09, 4.5990553786523166e-10]
('professional_law', 1099);[9.237449661970594e-09, 1.4449802461092448e-07, 1.522997974471263e-08, 0.9999998807907247]
