id;amount_answer_tokens;confidence_per_choice;finish_reason
('philosophy', 162);2;[0.42846569156878855, 0.5501608381530151, 0.016613416783413874, 0.004759823600685664];stop
('philosophy', 163);2;[0.010776330857019125, 0.9700544565482405, 0.010776330857019125, 0.008392614910083038];stop
('philosophy', 164);2;[0.04818283152110012, 0.457145950071944, 0.03752482691923034, 0.457145950071944];stop
('philosophy', 165);2;[0.0019027821919549311, 0.010949755493679896, 0.0014818882611088247, 0.985665411830166];stop
('philosophy', 166);2;[0.43091242491749665, 0.5533025059606138, 0.007892437308309437, 0.007892437308309437];stop
('philosophy', 167);2;[0.07451290681636161, 0.09567646622349356, 0.7069587762728374, 0.12285101440983194];stop
('philosophy', 168);2;[0.02701630318441975, 0.42260613596407304, 0.007740300455765487, 0.5426370198260652];stop
('philosophy', 169);2;[0.981952717492333, 0.010908507185559873, 0.0031253396352467554, 0.004013015527438429];stop
('philosophy', 170);2;[0.021059815828926576, 0.07350597986393728, 0.00994795023269426, 0.895486055689636];stop
('philosophy', 171);2;[0.08361129326298465, 0.08361129326298465, 0.039495178368854085, 0.7932818397738601];stop
('philosophy', 172);2;[0.4775261870243508, 0.014420042223273562, 0.4775261870243508, 0.030527229626225602];stop
('philosophy', 173);2;[0.9718585779605569, 0.006548332101187982, 0.010796374422837091, 0.010796374422837091];stop
('philosophy', 174);2;[0.18614158015715837, 0.3068955825668399, 0.1129005754126733, 0.3940617282850138];stop
('philosophy', 175);2;[0.008951810582198056, 0.8058161284411626, 0.1798018791100075, 0.00542954757804312];stop
('philosophy', 176);2;[0.13598881579897407, 0.22420765318509017, 0.03034320986481268, 0.6094595894544784];stop
('philosophy', 177);2;[0.005831960675806027, 0.0016708847087184228, 0.3184141880491874, 0.6740828614790756];stop
('philosophy', 178);2;[0.10702086797031093, 0.050553078474487055, 0.22656315226261708, 0.6158625181480049];stop
('philosophy', 179);2;[0.9160690193086786, 0.02154387661700665, 0.0456083871561045, 0.01677838797971851];stop
('philosophy', 180);2;[0.9882304485321866, 0.00854986838430042, 0.0019077335018369496, 0.001311164782602893];stop
('philosophy', 181);2;[0.08268374199257925, 0.7844814902975311, 0.05015022457826826, 0.08268374199257925];stop
('philosophy', 182);2;[0.0014972343959613185, 0.0007072434502655234, 0.0019224870191534508, 0.9958730299564122];stop
('philosophy', 183);2;[0.005207131282241698, 0.0016905080186386148, 0.0007985394451453655, 0.9923035801413885];stop
('philosophy', 184);2;[0.008456971011563152, 0.007463250722952194, 0.9774929563837509, 0.006586295646217553];stop
('philosophy', 185);2;[0.027383032038714058, 0.057969879280863064, 0.9068014481803808, 0.007845370031667848];stop
('philosophy', 186);2;[0.07329886157379396, 0.02100047544528303, 0.012737432226106477, 0.8929629251430002];stop
('philosophy', 187);2;[0.5963068115185851, 0.21936901658818167, 0.10362258614394584, 0.08070135123278914];stop
('philosophy', 188);2;[0.11629675334769354, 0.5212058883941599, 0.11629675334769354, 0.24620022876906736];stop
('philosophy', 189);2;[0.0003351093001933266, 0.9989469424082967, 0.00023031702924601884, 0.00048758115474000375];stop
('philosophy', 190);2;[0.09495365937074528, 0.02720467888914706, 0.5464205497422236, 0.33142083626991137];stop
('philosophy', 191);2;[0.0013059826639158242, 0.008516076725681962, 0.9843245821466082, 0.00585300823092254];stop
('philosophy', 192);2;[0.9854047788383379, 0.008525421647349362, 0.0008985728306935547, 0.005170929616095174];stop
('philosophy', 193);2;[0.6162199217271251, 0.17654996349563223, 0.03067978337266815, 0.17654996349563223];stop
('philosophy', 194);2;[0.006674086654220037, 0.001489190024000615, 0.9905223518193346, 0.001314205583540422];stop
('philosophy', 195);2;[0.014022257448020355, 0.9830360067584236, 0.002150382826032213, 0.0007910816323453973];stop
('philosophy', 196);2;[0.014821639156887277, 0.10951792320834727, 0.0664259782139164, 0.8092341628345535];stop
('philosophy', 197);2;[0.00760697804527086, 0.4153269781253638, 0.5332903961490807, 0.04377513621563253];stop
('philosophy', 198);2;[0.006022072793992163, 0.09420104543692187, 0.006022072793992163, 0.893754674568268];stop
('philosophy', 199);2;[0.006655422257296323, 0.9877523113606482, 0.0031437988687148866, 0.0024483930207741507];stop
('philosophy', 200);2;[0.03350452509263677, 0.408168723254786, 0.15015688181463177, 0.408168723254786];stop
('philosophy', 201);2;[0.8784648922430698, 0.03406178131982424, 0.04373619295231405, 0.04373619295231405];stop
('philosophy', 202);2;[0.052437940959049904, 0.820267309403722, 0.08645554865090306, 0.04083870948156016];stop
('philosophy', 203);2;[0.465508985111232, 0.28234547184167397, 0.08089333205439334, 0.1712511853030053];stop
('philosophy', 204);2;[0.00513654694623993, 0.9788525751912396, 0.010874069970521715, 0.00513654694623993];stop
('philosophy', 205);2;[0.005198495289766978, 0.9906580445665447, 0.0024555952994676296, 0.0016877043223736087];stop
('philosophy', 206);2;[0.1086173404581044, 0.8025795502053764, 0.004211550328939482, 0.08459126980390509];stop
('philosophy', 207);2;[0.0044643652040454755, 0.9640345131617699, 0.02911131798267618, 0.0023896024965478547];stop
('philosophy', 208);2;[0.0033449339786988342, 0.49643218917857945, 0.0037903067635732483, 0.49643218917857945];stop
('philosophy', 209);2;[0.5202014900740737, 0.19137143346500182, 0.04270073350655603, 0.24572578459702935];stop
('philosophy', 210);2;[0.009452219482711978, 0.06984298001716406, 0.8508616949354617, 0.06984298001716406];stop
('philosophy', 211);2;[0.9815125596340378, 0.005150504822371138, 0.0024329262078194272, 0.01090361879452336];stop
('philosophy', 212);2;[0.1318519152916014, 0.07997222916618925, 0.02942013897489222, 0.7587554297988768];stop
('philosophy', 213);2;[0.06349917211542612, 0.049453204967879784, 0.28458354564522087, 0.6024633349490123];stop
('philosophy', 214);2;[0.4440336907660475, 0.16335086602030657, 0.34581378607868385, 0.046800806686084065];stop
('philosophy', 215);2;[0.03319686278466818, 0.6667768330669451, 0.24529348142441634, 0.05473237379359592];stop
('philosophy', 216);2;[0.003084245061363716, 0.022789659781266305, 0.005085060436722181, 0.9690408804040346];stop
('philosophy', 217);2;[0.0003351326307201253, 0.9990162999393166, 0.0005525402967739618, 9.60171062856906e-05];stop
('philosophy', 218);2;[0.017683237355573873, 0.965472028228005, 0.003072885888248293, 0.013771719099758451];stop
('philosophy', 219);2;[0.0040227251512377415, 0.003132901497864989, 0.008516109211998524, 0.9843281628759093];stop
('philosophy', 220);2;[0.035521651487611626, 0.2044129907067528, 0.2044129907067528, 0.5556520850196878];stop
('philosophy', 221);2;[0.005806626286325952, 0.015784046718772465, 0.8617798279308144, 0.116629206673152];stop
('philosophy', 222);2;[0.00662477937511575, 0.0035459888719476, 0.00662477937511575, 0.9832042266433932];stop
('philosophy', 223);2;[0.016713421534643908, 0.03538230523069585, 0.03538230523069585, 0.9125217469416896];stop
('philosophy', 224);2;[0.0005520651981187598, 0.000803250123572292, 0.0004871958273645566, 0.9981573266286351];stop
('philosophy', 225);2;[0.00451517868807312, 0.013907729470878436, 0.9750071983506406, 0.006569546226613463];stop
('philosophy', 226);2;[0.055137267515600254, 0.6717094084999913, 0.24710808919297167, 0.026045000983903225];stop
('philosophy', 227);2;[0.01090444030706428, 0.005836726295959283, 0.9815862940969824, 0.0016722500817523442];stop
('philosophy', 228);2;[0.015924038121387443, 0.0713665876042688, 0.0432860234610566, 0.8694229317971365];stop
('philosophy', 229);2;[0.03746314601858749, 0.13075922787034144, 0.7524673801898343, 0.07930948074371276];stop
('philosophy', 230);2;[0.000708086377600307, 0.9970597902099921, 0.0013228795124645995, 0.0009092009060491476];stop
('philosophy', 231);2;[0.0018427638132929105, 0.8424097852616433, 0.009358326830453277, 0.14638886166070209];stop
('philosophy', 232);2;[0.010550431332392593, 0.9497193573222433, 0.01739472055277676, 0.022335257980804896];stop
('philosophy', 233);2;[0.833925461922383, 0.011895310155832043, 0.00926407686423923, 0.14491450958380298];stop
('philosophy', 234);2;[0.013919592046375806, 0.005120731743355185, 0.005120731743355185, 0.9758388055439414];stop
('philosophy', 235);2;[0.0051290649015760465, 0.006585849697464652, 0.9774267826432674, 0.010858230481843976];stop
('philosophy', 236);2;[0.21568651848202652, 0.7528199432389869, 0.013788376173974333, 0.01770462546223472];stop
('philosophy', 237);2;[0.004313435454423685, 0.036115961492258354, 0.9314428678032752, 0.02812713909154751];stop
('philosophy', 238);2;[0.037149261245438825, 0.004436846539458572, 0.958091996670713, 0.00032140408531663837];stop
('philosophy', 239);2;[0.008043141154705733, 0.2663522862573036, 0.0015837883986769014, 0.7240205797017504];stop
('philosophy', 240);2;[0.052835534743266084, 0.06784216951464188, 0.052835534743266084, 0.8264867218682451];stop
('philosophy', 241);2;[0.1633509049661926, 0.44403382309841927, 0.04680081784426723, 0.34581386852712515];stop
('philosophy', 242);2;[0.019636942325404153, 0.8349840472912453, 0.032375844503405464, 0.11300280085434093];stop
('philosophy', 243);2;[0.04083870948156016, 0.820267309403722, 0.052437940959049904, 0.08645554865090306];stop
('philosophy', 244);2;[0.8615424594445499, 0.11659709450672814, 0.01228924041719197, 0.009570870060261865];stop
('philosophy', 245);2;[0.0014994156329251713, 0.9973238987697178, 0.0005516041851242365, 0.0006250494290787159];stop
('philosophy', 246);2;[0.0007951615353657184, 0.9881058956004921, 0.010976866404863074, 0.00012194191274592316];stop
('philosophy', 247);2;[0.0014988073108554917, 0.0010301141957245073, 0.996919139343777, 0.0005513803959411905];stop
('philosophy', 248);2;[0.11792740989704588, 0.8713722213619454, 0.0010202717632709396, 0.009680068971210395];stop
('philosophy', 249);2;[0.3325364527323051, 0.5482599229029191, 0.07419891195335, 0.04500391501702498];stop
('philosophy', 250);2;[0.0007087825996020942, 0.0006254984487547056, 0.998039995229104, 0.0006254984487547056];stop
('philosophy', 251);2;[0.004039790893383523, 0.006660489175102088, 0.9885041107591398, 0.0007954819922907972];stop
('philosophy', 252);2;[0.7503970840328533, 0.13039946044610398, 0.10155520190751445, 0.017647647913374954];stop
('philosophy', 253);2;[0.006535760557211408, 0.35684043548333483, 0.04829310140641334, 0.5883304512944975];stop
('philosophy', 254);2;[0.06152529108667285, 0.27573722461250966, 0.0790000375243997, 0.5837357090854158];stop
('philosophy', 255);2;[0.01374431659314633, 0.017648051840602957, 0.9635510503865854, 0.005056251507570054];stop
('philosophy', 256);2;[0.08539073744663044, 0.01905324892165917, 0.8101647597654774, 0.08539073744663044];stop
('philosophy', 257);2;[0.30560605093459214, 0.03221064078991963, 0.6469680149054655, 0.015215232979107245];stop
('philosophy', 258);2;[0.23652301592792255, 0.6429362162092012, 0.06776497863118895, 0.05277541842278698];stop
('philosophy', 259);2;[0.0029182991302597865, 0.021563481128084008, 0.9169025014338732, 0.05861561890879031];stop
('philosophy', 260);2;[0.003169161628539457, 0.9957207764356664, 0.0006240449252685561, 0.0004860066764708879];stop
('philosophy', 261);2;[0.0025856423389975782, 0.0037620874045148013, 0.18126750074770842, 0.8123845405920821];stop
('philosophy', 262);2;[0.009360344051714776, 0.656210916348582, 0.18800758088895214, 0.14642045121967642];stop
('philosophy', 263);2;[0.0478199306573753, 0.03724219944238416, 0.7480295274146906, 0.16690795819628348];stop
('philosophy', 264);2;[0.811023791575285, 0.18096387119495194, 0.0037557853257127126, 0.004255862331882447];stop
('philosophy', 265);2;[0.5982180820702524, 0.038242802521929894, 0.28257821321486654, 0.08096001357424083];stop
('philosophy', 266);2;[0.006444172602171837, 0.00827448141071142, 0.9564001811453902, 0.028880784804240386];stop
('philosophy', 267);2;[0.03609524144422441, 0.9309085739829391, 0.0048849597243480316, 0.028111002301913397];stop
('philosophy', 268);2;[0.9940107727914678, 0.003163718525861442, 0.0019188922846358205, 0.0009064205335747524];stop
('philosophy', 269);2;[0.08861426844856657, 0.6547757226768053, 0.06901286165904333, 0.18759638541450227];stop
('philosophy', 270);2;[0.04519910385442875, 0.04519910385442875, 0.7070330063036936, 0.20256835388149652];stop
('philosophy', 271);2;[0.041120170019334865, 0.06779569896568309, 0.5009462527823696, 0.3901373339435954];stop
('philosophy', 272);2;[0.03486640743343646, 0.8992165797958969, 0.021147545102411684, 0.04476935333312282];stop
('philosophy', 273);2;[0.04989107638497225, 0.06406141014421393, 0.10561940953581048, 0.7804276840496387];stop
('philosophy', 274);2;[0.6527199541176412, 0.05357851493877366, 0.05357851493877366, 0.24012224480604663];stop
('philosophy', 275);2;[0.022335257980804896, 0.01739471225832962, 0.010550426301556098, 0.94971924764486];stop
('philosophy', 276);2;[0.004888914197638609, 0.01706398723936313, 0.04638472643381782, 0.9316621771069508];stop
('philosophy', 277);2;[0.002779720033766491, 0.006668201713147822, 0.989649077178158, 0.0009024429675277266];stop
('philosophy', 278);2;[0.07967763708667276, 0.10230811116090964, 0.06205300615637996, 0.7559604403317215];stop
('philosophy', 279);2;[0.00062485960210224, 0.0019247030746035365, 0.9970209206613909, 0.0004294593052744624];stop
('philosophy', 280);2;[0.10869596445050213, 0.2954662649926303, 0.10869596445050213, 0.48714151586767024];stop
('philosophy', 281);2;[0.13672356913327577, 0.4772121466433763, 0.014410556448105419, 0.37165319349704756];stop
('philosophy', 282);2;[0.00048691039824043825, 0.001030789321163892, 0.9975724879745596, 0.0009096683831444123];stop
('philosophy', 283);2;[0.03418405017589066, 0.026622565045535836, 0.2525878945491379, 0.686605083841651];stop
('philosophy', 284);2;[0.0066141076004495765, 0.005151072178548661, 0.9816205231770099, 0.0066141076004495765];stop
('philosophy', 285);2;[0.4734213540970778, 0.4734213540970778, 0.01429608785420905, 0.038860795832150526];stop
('professional_accounting', 251);2;[0.641038157184867, 0.11139571851666684, 0.23582476606286568, 0.011741022351168397];stop
('professional_accounting', 252);2;[0.1826592349625301, 0.2345391002846268, 0.08628212343119139, 0.4965192791988767];stop
('professional_accounting', 253);2;[0.10004413781931822, 0.10004413781931822, 0.0606798369119327, 0.7392317246852692];stop
('professional_accounting', 254);2;[0.5850577510758257, 0.3548554637300102, 0.02268515353805482, 0.03740149516728925];stop
('professional_accounting', 255);2;[0.9808351127934104, 0.01089609287812628, 0.003121782876617334, 0.005146949831186432];stop
('professional_accounting', 256);2;[0.0024623502381714724, 0.00169234691932365, 0.9933827831320469, 0.0024623502381714724];stop
('professional_accounting', 257);2;[0.024864172814494514, 0.4994102015957097, 0.0867844904761851, 0.3889410560765869];stop
('professional_accounting', 258);2;[0.011447596639475326, 0.1790705188431115, 0.006943318341865095, 0.8025383990776933];stop
('professional_accounting', 259);2;[0.05588115027359611, 0.11830039605753832, 0.41290890502179534, 0.41290890502179534];stop
('professional_accounting', 260);2;[0.19308899412957103, 0.6739468309087195, 0.11711440895378218, 0.015849707927983306];stop
('professional_accounting', 261);2;[0.9769453873172439, 0.003992552654561502, 0.00512653908592108, 0.013935378040144318];stop
('professional_accounting', 262);2;[0.551225217204306, 0.20278442486472698, 0.1229949709926498, 0.1229949709926498];stop
('professional_accounting', 263);2;[0.021543881753467716, 0.01677838797971851, 0.9160691216873752, 0.04560839802999265];stop
('professional_accounting', 264);2;[0.004139975888289309, 0.00876432902428454, 0.37266875311713316, 0.6144268818781639];stop
('professional_accounting', 265);2;[0.9945053647256764, 0.0031652923646253253, 0.001164445986242598, 0.001164445986242598];stop
('professional_accounting', 266);2;[0.9138685724690292, 0.027596437829968713, 0.013035637313611806, 0.045498834045823104];stop
('professional_accounting', 267);2;[0.284488741058654, 0.10465757155637881, 0.008590816617185944, 0.6022626695472895];stop
('professional_accounting', 268);2;[0.027018808922987424, 0.8947400955356096, 0.05719881893881906, 0.021042269546879266];stop
('professional_accounting', 269);2;[0.050677338552034094, 0.2916279480443838, 0.17688129171800168, 0.4808132297301083];stop
('professional_accounting', 270);2;[0.035709915308039485, 0.021659158490067457, 0.021659158490067457, 0.920970881655585];stop
('professional_accounting', 271);2;[0.04857711947659184, 0.08009013015039844, 0.2795420217326455, 0.5917904999254127];stop
('professional_accounting', 272);2;[0.3112295901414388, 0.1887702886305794, 0.1887702886305794, 0.3112295901414388];stop
('professional_accounting', 273);2;[0.3632122044835439, 0.28286994927287523, 0.2202993380010838, 0.13361830281205378];stop
('professional_accounting', 274);2;[0.03560838683170532, 0.09679363086536492, 0.4337989058147807, 0.4337989058147807];stop
('professional_accounting', 275);2;[0.2646341805394218, 0.2646341805394218, 0.2060973070315612, 0.2646341805394218];stop
('professional_accounting', 276);2;[0.9245258905608814, 0.035847756889722616, 0.035847756889722616, 0.003778326679282164];stop
('professional_accounting', 277);2;[0.12155142899102232, 0.05741682949323345, 0.6994801368517913, 0.12155142899102232];stop
('professional_accounting', 278);2;[0.3395892362734124, 0.16041059688642575, 0.16041059688642575, 0.3395892362734124];stop
('professional_accounting', 279);2;[0.0035308138474138607, 0.9789969712273106, 0.010875672303197272, 0.006596428696876657];stop
('professional_accounting', 280);2;[0.0747944304439737, 0.007883274970341126, 0.9111826428672463, 0.006139500720068875];stop
('professional_accounting', 281);2;[0.010498560523927693, 0.945050449013528, 0.022225458102525606, 0.022225458102525606];stop
('professional_law', 0);2;[0.07326248596543186, 0.05705688143963615, 0.5413406187456955, 0.32833968261707186];stop
('professional_law', 1);2;[0.0748878590993916, 0.15853759895749964, 0.4309498743736989, 0.33562409962676026];stop
('professional_law', 2);2;[0.21484514981642155, 0.017635559622386724, 0.017635559622386724, 0.7498832556065812];stop
('professional_law', 3);2;[0.022542149479753304, 0.008292793353414766, 0.9585166507598107, 0.010648157441123726];stop
('professional_law', 4);2;[0.2973602259337857, 0.38181811076912237, 0.14046302484663165, 0.18035809400791677];stop
('professional_law', 5);2;[0.9883832154691119, 0.001157277639500169, 0.0019080282603495633, 0.008551189400304788];stop
('professional_law', 6);2;[0.06250172808242462, 0.3596726545544223, 0.21815249244748786, 0.3596726545544223];stop
('professional_law', 7);2;[0.9296186311829646, 0.006263720879599764, 0.02807204940575059, 0.03604522493549777];stop
('professional_law', 8);2;[0.19980854020005878, 0.057246105220948966, 0.5431358916233255, 0.19980854020005878];stop
('professional_law', 9);2;[0.34644951119677836, 0.5711986783337907, 0.060203904944007625, 0.022147778907140158];stop
('professional_law', 10);2;[0.08422422190973164, 0.05108457287869276, 0.06559388997687877, 0.7990971685023738];stop
('professional_law', 11);2;[0.8309524627634397, 0.11245720031019313, 0.0413706920058188, 0.015219427055976476];stop
('professional_law', 12);2;[0.6494212446473544, 0.019610821158319403, 0.14490545768491822, 0.18606229068420502];stop
('professional_law', 13);2;[0.25408421013502874, 0.6906724707247743, 0.02085650203928825, 0.03438655854457513];stop
('professional_law', 14);2;[0.058687018978394595, 0.010198272285768865, 0.013094840821229413, 0.9180194137400585];stop
('professional_law', 15);2;[0.5555782997953177, 0.010175772119991202, 0.43268481493807315, 0.0015605051960827982];stop
('professional_law', 16);2;[0.022793914591913142, 0.0044883889768701345, 0.9692219259076983, 0.0034955608499155225];stop
('professional_law', 17);2;[0.027688975443220767, 0.027688975443220767, 0.027688975443220767, 0.9169329634021198];stop
('professional_law', 18);2;[0.11645215773149961, 0.0706318040538461, 0.4064579201658124, 0.4064579201658124];stop
('professional_law', 19);2;[0.2830518298738103, 0.22044098675551752, 0.02983344337951635, 0.4666735448076333];stop
('professional_law', 20);2;[0.021466388976548942, 0.006150221946720626, 0.2615141228900045, 0.7108691093228549];stop
('professional_law', 21);2;[0.11592245606126275, 0.025865796185748878, 0.6670877156208245, 0.1911238190600049];stop
('professional_law', 22);2;[0.005205408397474219, 0.001914962732331949, 0.0009045643444991572, 0.9919750212999716];stop
('professional_law', 23);2;[0.00789317873438588, 0.058323140467263695, 0.0214558843224605, 0.9123274234565735];stop
('professional_law', 24);2;[0.028275248161689144, 0.013356278317648535, 0.93634760118952, 0.022020785409861805];stop
('professional_law', 25);2;[0.019610821158319403, 0.6494211478760551, 0.18606226850385285, 0.1449054404108426];stop
('professional_law', 26);2;[0.01775129638342977, 0.006530336993604789, 0.006530336993604789, 0.9691879937724008];stop
('professional_law', 27);2;[0.036570036851509266, 0.9431535933466734, 0.0030018514246320667, 0.017274462241159305];stop
('professional_law', 28);2;[0.2772747369436761, 0.16817562912009476, 0.2772747369436761, 0.2772747369436761];stop
('professional_law', 29);2;[0.028425722955083537, 0.7331090792519149, 0.210039261567773, 0.028425722955083537];stop
('professional_law', 30);2;[0.6066619600720479, 0.014267322222682096, 0.3679590898310937, 0.011111401719356873];stop
('professional_law', 31);2;[0.9423501651266668, 0.017259748803267742, 0.0038511705145948018, 0.03653887979169956];stop
('professional_law', 32);2;[0.5279253527626101, 0.24937427898905826, 0.1512531459505958, 0.07144692714391651];stop
('professional_law', 33);2;[0.0822721695286086, 0.6079136760276217, 0.1356438758884639, 0.17417018425882516];stop
('professional_law', 34);2;[0.08655726983306367, 0.06741086952651287, 0.024799073010294565, 0.8212325476044677];stop
('professional_law', 35);2;[0.6555633842472154, 0.30966621592009036, 0.025418950907668564, 0.009351109455077437];stop
('professional_law', 36);2;[0.2973603677262246, 0.1404630918246372, 0.38181824731794395, 0.18035818000937828];stop
('professional_law', 37);2;[0.051480471655702416, 0.8052900313352654, 0.1399384306221968, 0.003291036446861587];stop
('professional_law', 38);2;[0.2953918848090653, 0.1791642347670006, 0.23005143120223828, 0.2953918848090653];stop
('professional_law', 39);2;[0.39976869424812045, 0.03281501271723478, 0.0541028094652002, 0.5133131642106572];stop
('professional_law', 40);2;[0.00728457546221666, 0.004418318360824732, 0.14631459197403998, 0.8419823676055267];stop
('professional_law', 41);2;[0.09296345318506208, 0.11936743671268067, 0.5349677683560545, 0.25270086550375737];stop
('professional_law', 42);2;[0.006685827489136882, 0.9922648458762522, 0.0006218788288526798, 0.00042741065177753275];stop
('professional_law', 43);2;[0.060679822444733925, 0.10004411396693987, 0.7392315484387129, 0.10004411396693987];stop
('professional_law', 44);2;[0.542230967462666, 0.034663668096047644, 0.09422561909322186, 0.32887972601450893];stop
('professional_law', 45);2;[0.39196242411627347, 0.18514995011961233, 0.23773724185204978, 0.18514995011961233];stop
('professional_law', 46);2;[0.7968132031640175, 0.011365927879324028, 0.10783694696445766, 0.08398349873994918];stop
('professional_law', 47);2;[0.07239795604728977, 0.881987701741305, 0.001702637136754957, 0.0439115800432089];stop
('professional_law', 48);2;[0.06823673293550314, 0.8312936116593826, 0.03223275030705288, 0.06823673293550314];stop
('professional_law', 49);2;[0.47937219858714375, 0.13734244256287959, 0.009949050797706797, 0.37333544364232857];stop
('professional_law', 50);2;[0.14562348309949746, 0.652639211491905, 0.11341168267147413, 0.08832510727398972];stop
('professional_law', 51);2;[0.015559052733717209, 0.01997822393285698, 0.8494956347722691, 0.1149667409058605];stop
('professional_law', 52);2;[0.7942492540940833, 0.014547179924395, 0.10748995417019147, 0.08371326048005454];stop
('professional_law', 53);2;[0.030343224333586095, 0.6094599163941671, 0.22420778682330525, 0.1359888968546488];stop
('professional_law', 54);2;[0.09415526209557427, 0.1552357648597725, 0.32863411678701965, 0.4219745587452608];stop
('professional_law', 55);2;[0.758755361960858, 0.02942013897489222, 0.1318519152916014, 0.07997222916618925];stop
('professional_law', 56);2;[0.23116127227029354, 0.10919285330954567, 0.03128427625603592, 0.6283615233090769];stop
('professional_law', 57);2;[0.04855529290009091, 0.1319869703658236, 0.35877778313878084, 0.46067976503442265];stop
('professional_law', 58);2;[0.2515321632325367, 0.056124411864556904, 0.008606959372739012, 0.6837353289648992];stop
('professional_law', 59);2;[0.30432534788233184, 0.06790416361021133, 0.3907614816232531, 0.23700881923923775];stop
('professional_law', 60);2;[0.007874784119392738, 0.5520650207368156, 0.01011142296022927, 0.42994867045616336];stop
('professional_law', 61);2;[0.011824252974670928, 0.8289440563674786, 0.1440488732817938, 0.015182641352823106];stop
('professional_law', 62);2;[0.005453603423450145, 0.06643849077025318, 0.2977566934301618, 0.6303509249381877];stop
('professional_law', 63);2;[0.029167536170667727, 0.0034835654218897554, 0.9658962471622355, 0.0014521661174511787];stop
('professional_law', 64);2;[0.74190376987917, 0.02876672839248694, 0.10040574785393439, 0.1289235322259924];stop
('professional_law', 65);2;[0.2096519459892009, 0.09903257880796688, 0.34565762279606993, 0.34565762279606993];stop
('professional_law', 66);2;[0.28286994927287523, 0.2202993380010838, 0.13361830281205378, 0.3632122044835439];stop
('professional_law', 67);2;[0.61197468012007, 0.17533369186208256, 0.10634525979496051, 0.10634525979496051];stop
('professional_law', 68);2;[0.05001550983961991, 0.47453394507910424, 0.36956740802156945, 0.10588283516136673];stop
('professional_law', 69);2;[0.0066737938750107825, 0.0011597314794360508, 0.001687399345841919, 0.9904789613335263];stop
('professional_law', 70);2;[0.006352886535423451, 0.0038532204614098913, 0.04694184619219199, 0.9428521076631137];stop
('professional_law', 71);2;[0.2990234056303204, 0.0667211403864223, 0.1412486553064726, 0.4930062492999018];stop
('professional_law', 72);2;[0.011895310155832043, 0.00926407686423923, 0.8339257974368093, 0.14491457868444238];stop
('professional_law', 73);2;[0.10004409011456722, 0.10004409011456722, 0.0606798079775386, 0.7392314603154504];stop
('professional_law', 74);2;[0.3042908853457019, 0.6441837709355904, 0.03207202335668015, 0.0194526654848462];stop
('professional_law', 75);2;[0.06965598059217706, 0.012104391546498105, 0.848583524956435, 0.06965598059217706];stop
('professional_law', 76);2;[0.005169112720819134, 0.0066372721152556935, 0.9850583307104441, 0.003135225348687395];stop
('professional_law', 77);2;[0.32567323641913537, 0.09330694444306503, 0.5369443601776013, 0.04407507969336801];stop
('professional_law', 78);2;[0.23954491932081332, 0.3075817648463387, 0.14529133794646243, 0.3075817648463387];stop
('professional_law', 79);2;[0.3314207967614713, 0.09495365937074528, 0.02720467888914706, 0.5464205171730219];stop
('professional_law', 80);2;[0.6168243459203242, 0.22691699567810927, 0.01862648127797685, 0.13763211508865242];stop
('professional_law', 81);2;[0.13471474224469598, 0.1729771736652122, 0.47020070791235086, 0.22210708749294192];stop
('professional_law', 82);2;[0.1734388214280673, 0.1734388214280673, 0.3671699878445012, 0.28595227405361573];stop
('professional_law', 83);2;[0.303579798083599, 0.01177106899084688, 0.18413045520707336, 0.5005185002885062];stop
('professional_law', 84);2;[0.07384999572246873, 0.016478165301215594, 0.00999451247100012, 0.8996771805118898];stop
('professional_law', 85);2;[0.004001184270310396, 0.9790576453965822, 0.00847050716671748, 0.00847050716671748];stop
('professional_law', 86);2;[0.10702079142304849, 0.6158622061278176, 0.05055304231612057, 0.22656304422891316];stop
('professional_law', 87);2;[0.019762661110445678, 0.9522184015650534, 0.01057819273935123, 0.01744049137493403];stop
('professional_law', 88);2;[0.8375068053974798, 0.015339474728853244, 0.0016167687416074462, 0.1455368667465094];stop
('professional_law', 89);2;[0.3403199151465228, 0.09750328815653164, 0.4369794208531508, 0.12519670020361548];stop
('professional_law', 90);2;[0.179144351534079, 0.014705062096174008, 0.0032811428605119116, 0.8028692942467668];stop
('professional_law', 91);2;[0.26047473359670437, 0.010099703863347796, 0.7080437773113288, 0.021381068148845883];stop
('professional_law', 92);2;[0.022278059460361762, 0.028605594581585295, 0.21136831790953187, 0.7377479418326918];stop
('professional_law', 93);2;[0.020572181530333973, 0.012477655860416182, 0.8747513265278295, 0.09219812111750836];stop
('professional_law', 94);2;[0.03266684641276896, 0.5109954227945561, 0.14640264853051885, 0.309934409371248];stop
('professional_law', 95);2;[0.003133289931743318, 0.010936256446946385, 0.9844502638222375, 0.0014800613637957205];stop
('professional_law', 96);2;[0.0043995759403153275, 0.08836786606411016, 0.06882096328907801, 0.8384109071725057];stop
('professional_law', 97);2;[0.004954595228328356, 0.00385864264362397, 0.04700790191001774, 0.9441788510097116];stop
('professional_law', 98);2;[0.45287260520520645, 0.1666025209247466, 0.21392187135162588, 0.1666025209247466];stop
('professional_law', 99);2;[0.16188596235514596, 0.07646952309073896, 0.7255225697504742, 0.036121645012121784];stop
('professional_law', 100);2;[0.20603184180941567, 0.027883377667038252, 0.20603184180941567, 0.5600525782927472];stop
