id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('nutrition', 230);-2.3489018472259766;0.9172735016520016;0.8696792850563503;-13.052013394982577;-20228.840012702007;-245.94760094017047;-8.648925520685626
('nutrition', 231);-1.8484732285615615;0.9234673721158511;0.7551518015815857;-12.874332217745126;-17361.006674561344;-232.830951999023;-7.99525136211138
('nutrition', 232);-1.5962466108948608;0.8801109498952108;0.7896437883109005;-12.24108317876625;-10862.33570385181;-156.79543533505282;-7.277244923551872
('nutrition', 233);-1.7873614309647243;0.8664099690701687;0.6806503404849464;-10.682288999150904;-7388.096132780891;-247.49668944540446;-6.811272688541082
('nutrition', 234);-1.5364901807277838;0.8254552470400994;0.7388240684028985;-15.942385152878742;-46044.13305900931;-224.34960345311504;-6.289811964096332
('nutrition', 235);-1.4757564181154532;0.8899932307447822;0.6724032821023511;-11.68677244306052;-6910.764866753586;-145.43069196632385;-5.534212708281658
('nutrition', 236);-2.5515853840901164;0.8690521921318402;0.5508599028253691;-10.752209944950408;-31534.978787375752;-214.88848629286466;-14.19577343984164
('nutrition', 237);-1.7474748511616396;0.8859334532642181;0.5504775800092706;-9.642517210505726;-5080.513727762842;-223.29235309924107;-7.342517181541534
('nutrition', 238);-1.2225905537381894;0.8441576479891156;0.6960632187313136;-9.642517210505726;-9560.499588741044;-208.3955096514416;-5.094135209771407
('nutrition', 239);-2.267964803214263;0.8595233801595407;0.7999449508912421;-11.415176508360362;-17479.48996485804;-166.07692329408613;-10.372017922986402
('nutrition', 240);-2.276411637814045;0.8810834394381396;0.653659100228718;-11.665719033862686;-24226.865243329885;-230.37437172370306;-11.020234012887762
('nutrition', 241);-1.367570385824272;0.8598744249520182;0.5916237393311895;-15.942385152878742;-29885.011189763656;-163.32070236577258;-6.679732450898434
('nutrition', 242);-1.5047503887750944;0.7982829808415233;0.4386499899164822;-9.641599358215498;-5092.401629379425;-239.31947243971726;-6.128967527773089
('nutrition', 243);-2.400344439601194;0.7905944487120662;0.6849393464742765;-10.879790119851775;-14655.590580240274;-207.23904463527032;-10.262829602197787
('nutrition', 244);-2.511011683382183;0.7626405552816298;0.4581145612402338;-12.557994889532967;-21160.00801824594;-255.02058730630665;-12.184953078813331
('nutrition', 245);-2.286855769567822;0.8370291259481568;0.7664632832464693;-10.80364985615517;-11822.934933495975;-244.2479843996748;-9.400916610969828
('nutrition', 246);-2.0718804954994394;0.8276320680058235;0.8167773740343078;-13.691093354272247;-88140.03628544437;-358.7118510479814;-7.858237639009249
('nutrition', 247);-1.5984347060312634;0.846515330359252;0.6508353365120741;-9.642517210505726;-5555.532495403983;-149.21470755084601;-6.457122882665492
('nutrition', 248);-2.1886362610931425;0.8887511617640715;0.8169154606520566;-9.642517210505726;-3177.085097245794;-169.11215708181814;-9.533660636715059
('nutrition', 249);-1.6306599079407849;0.8487917559419124;0.6390331432284825;-12.092237551168683;-8005.129501143146;-164.16195185767128;-7.403664072912931
('nutrition', 250);-1.3832416577584223;0.8956379762172538;0.74391665896945;-15.249237972318797;-33151.99476764659;-169.91921960566347;-5.981212844895534
('nutrition', 251);-1.6269793453428754;0.8269448470516415;0.5575666601675715;-14.438307756102468;-78619.37800162302;-247.89947801817033;-7.152458721648701
('nutrition', 252);-2.543722955171323;0.8266552725714542;0.701537853374371;-12.192881076948371;-26653.644649662547;-351.53739797142566;-11.889022301354853
('nutrition', 253);-2.156138929259803;0.7831167880784284;0.6722281054481289;-10.777599178955228;-15257.300254621894;-297.5251407359651;-9.21043307264029
('nutrition', 254);-1.2242375676636659;0.9070237217537532;0.6809896775214198;-12.851342699520426;-16437.345471553122;-176.54422875883552;-4.521867318648117
('nutrition', 255);-1.6656741527494847;0.8621347893398176;0.8321221546704074;-12.74371203532806;-23009.9422636027;-213.54882539795324;-6.204058259342835
('nutrition', 256);-1.9610730571531987;0.8529036946717916;0.769246393030279;-12.21669172564209;-8427.898150545207;-175.19608649136242;-10.02630023826606
('nutrition', 257);-2.1628368322545297;0.8065409288392668;0.6319574211972828;-9.642517210505726;-3978.785310572856;-180.42941880817327;-7.955801139237743
('nutrition', 258);-1.7038084550095236;0.8869757970383857;0.7784028791419955;-9.642517210505726;-5780.842309262485;-186.76088263753834;-6.472800290394997
('nutrition', 259);-2.1017219829577396;0.9044075029745211;0.8254304538780626;-15.026094421004586;-37387.08801788486;-260.97864969401127;-8.800619183615952
('nutrition', 260);-1.8488630495592333;0.8976735884762008;0.782047675362674;-9.6434359060228;-7519.897358810521;-201.06788260569093;-7.94755845668437
('nutrition', 261);-1.6924040998434329;0.8095264551208449;0.4852563781276746;-13.927482132336477;-11492.153928270096;-194.23237959893805;-7.256974867862524
('nutrition', 262);-2.0330152534339225;0.8698162349974262;0.719086468849313;-9.6434359060228;-4714.365289363302;-193.0972576498739;-7.320607950223832
('nutrition', 263);-1.3244674501230005;0.8958009067846308;0.7698839750290395;-9.642517210505726;-3982.375361796883;-148.69551074571226;-5.635115064036581
('nutrition', 264);-1.1295990044965323;0.8646388643531764;0.8396163087620262;-9.642517210505726;-4028.3162329036627;-205.98446258011884;-4.2225988818629006
('nutrition', 265);-2.1105066641593813;0.8838576968266101;0.6819275994400085;-12.081655441838146;-16844.110257892462;-171.14006805644024;-10.426852960696293
('nutrition', 266);-2.0945459199580583;0.8518659992049851;0.6653594398313254;-9.642517210505726;-4184.633757239897;-166.82053472907754;-9.82777739683677
('nutrition', 267);-2.328612763837889;0.8834912099917879;0.7946510785363355;-10.60725381320799;-7484.756633081532;-156.20090672726897;-9.025128756872096
('nutrition', 268);-1.6080449603312297;0.8391959792235282;0.7458106785699395;-10.614508984089161;-12390.382898545771;-257.50596006479833;-5.696802973087685
('nutrition', 269);-1.9350924482380016;0.8705470157267491;0.6567115738390327;-9.642517210505726;-3287.946410521022;-168.88694997844;-6.967310693667081
('nutrition', 270);-2.3572805181495102;0.8516289488756066;0.7031209354584245;-11.864847708973024;-21257.306108290035;-237.0210229467474;-11.81026406060853
('nutrition', 271);-2.590728329720466;0.8720759272367197;0.2751206405185569;-11.415176508360362;-22344.936923046418;-246.3600822481322;-11.463966119392051
('nutrition', 272);-1.5340040987784571;0.8753680272874413;0.7119668753881906;-9.642517210505726;-4889.286065897411;-149.93395696844638;-6.366414929816063
('nutrition', 273);-1.434048086177572;0.8755452417630106;0.3115820294885411;-9.642517210505726;-4944.726996451484;-152.1560039862522;-5.748388680439612
('nutrition', 274);-0.9602789993993921;0.8510728028825103;0.635801592799776;-10.864091210308672;-12436.826116258551;-242.71998019164528;-3.7401672404648374
('nutrition', 275);-1.1129221019906925;0.8853019650958992;0.6962757024709966;-11.12614399681071;-6076.197845150822;-159.83376858718606;-3.920035015214931
('nutrition', 276);-1.8257727907170391;0.8899348573680588;0.5629176212405933;-10.491346699313041;-8850.621923114068;-161.709242269694;-7.362579879240793
('nutrition', 277);-2.654783464256914;0.8780043101545693;0.5053807519670572;-9.6434359060228;-6752.911368786805;-233.97842412823078;-9.695241379578446
('nutrition', 278);-1.85794987095286;0.8579591117050114;0.8117330598899439;-11.163261659767212;-20185.244798307616;-272.33156507873434;-8.53643123353547
('nutrition', 279);-2.4175947447403203;0.86545455355543;0.668959036595907;-12.050564854768115;-13168.248167065123;-195.78864530793487;-10.008110628918994
('nutrition', 280);-1.8415391567233446;0.8378003833506781;0.7022612623461809;-12.946652879324752;-13575.656979314448;-162.5979573767928;-8.04128741920199
('nutrition', 281);-2.2905910723336333;0.8429590561968389;0.6870560813125516;-14.438307756102468;-47013.54708867477;-286.73058612411694;-12.937040053396483
('nutrition', 282);-2.2592634035200803;0.8210872282475911;0.44977463733436146;-12.592481065604137;-43226.89462731344;-318.35670628791104;-11.361197992206298
('nutrition', 283);-2.508959354666907;0.8389715147386424;0.6521886124379045;-11.839741787841946;-23322.672981471806;-248.5344316145063;-12.629882445016655
('nutrition', 284);-2.110539393846757;0.8770091684770421;0.7436417307795204;-9.769641258555248;-7182.273681192018;-191.89256334642107;-8.637353408027401
('nutrition', 285);-1.573531222690482;0.7989088053669923;0.5396945728018604;-9.642517210505726;-6053.786348241826;-247.7864060752213;-6.18396015609094
('nutrition', 286);-2.5794822342892223;0.8163751176014161;0.2698880741441661;-13.377435795417206;-93225.317296369;-380.4631074662189;-12.851283302709868
('nutrition', 287);-2.330526778825868;0.8622896760266028;0.7033042754573716;-10.928422068689812;-13733.085542504665;-210.07140265854406;-10.882707158699686
('nutrition', 288);-1.244032360140438;0.8950603386638629;0.7681556392434225;-10.202592240699508;-8778.75184139369;-152.92754537427925;-5.088020120737359
('nutrition', 289);-2.5615544778107853;0.9007644543780954;0.7511589254449592;-12.476649250079015;-25623.380662075375;-286.91382333332325;-11.614506768608102
('nutrition', 290);-1.47211933819663;0.9219280388766719;0.7361339367769651;-9.6434359060228;-3219.898722704256;-123.87968122633951;-5.869149486675685
('nutrition', 291);-1.7970034308246752;0.836447231452102;0.7637206519750321;-12.030362147450596;-17614.82773809872;-286.9077748666615;-5.813427906236234
('nutrition', 292);-2.1864600029449752;0.8664266033554815;0.5760850145636981;-10.830397364522199;-14784.617564260545;-187.5861659808078;-9.583801110604986
('nutrition', 293);-2.6511315844296375;0.800787221754643;0.34161384398019423;-11.775719929077015;-37958.1686651995;-277.9866084955461;-10.983962782628184
('nutrition', 294);-2.2487421749041028;0.8537179712409475;0.7763129457425291;-10.215537405291546;-12512.592668828558;-250.11389770761733;-9.715890164087218
('nutrition', 295);-1.3877188635065465;0.7950436728893;0.538640845240096;-15.249237972318797;-23306.06099571973;-194.35429421822172;-7.121901034923643
('nutrition', 296);-1.796079297755793;0.8583730908572543;0.75456035328381;-12.345072892290297;-12963.968905243104;-174.18364696043494;-8.154730237688522
('nutrition', 297);-2.230759226125835;0.8817144471731666;0.7887316155326508;-12.476649250079015;-31913.187981089624;-314.0802963065068;-10.996307270877557
('nutrition', 298);-1.1247662157192215;0.8949423041060444;0.6995691191446327;-9.641599358215498;-3914.0324431235945;-176.07613112403317;-4.3375127844847485
('nutrition', 299);-1.5196468560653476;0.8804348346799411;0.4311407261662934;-11.57928652809038;-8286.566257593917;-165.10182688836437;-5.901983383794996
('nutrition', 300);-1.8110930836674082;0.9215600856161847;0.7954160330947124;-11.493868776936027;-27160.526247191592;-259.47715104676735;-9.363994776329761
('nutrition', 301);-2.2167965957582734;0.823836245512595;0.3934334377688573;-9.822087733927791;-11490.10125962502;-262.76394025162284;-9.633112491979652
('nutrition', 302);-2.0174512084333376;0.8699879871133709;0.6722959129194037;-9.642517210505726;-3108.052774885252;-242.67743700409025;-7.685275253357088
('nutrition', 303);-1.1498887480941917;0.8002952773900496;0.666504355044336;-9.63793635045676;-6976.150689110417;-169.213657078984;-3.7126049600855175
('nutrition', 304);-1.6762863647680442;0.9058171728124312;0.7233184597650204;-12.921960266734379;-24089.33341447649;-176.31893765385482;-6.658555408656843
('nutrition', 305);-2.6596988755728277;0.8284263513706035;0.7914357667802339;-10.99008543579545;-20518.296845437468;-354.1514473227089;-11.900537268493933
('philosophy', 0);-2.3911826943645504;0.8241152118543581;0.5988409356450423;-10.506482123378142;-12833.058894979387;-181.00337203744823;-10.181334081120472
('philosophy', 1);-2.0382146044083944;0.9044026473527159;0.5859489622536935;-14.438307756102468;-44788.85240862259;-185.44843742671637;-9.340114611588206
('philosophy', 2);-2.331078498459083;0.8768486563033948;0.7110111820725136;-9.642517210505726;-4970.732409376619;-175.74470786242145;-10.09893897764732
('philosophy', 3);-2.4771797942807288;0.7942688362357487;0.4537955579178388;-10.797801886272747;-14930.899111829685;-179.8439334056768;-10.336026374764309
('philosophy', 4);-1.8131936403644189;0.8617469022736337;0.5985571607240051;-9.642517210505726;-7775.286953658942;-208.85392118744892;-6.348793464555612
('philosophy', 5);-2.9948419408852405;0.8695779538850192;0.3890081772509437;-14.438307756102468;-61613.654208184176;-241.21241398572332;-15.033061002391957
('philosophy', 6);-2.099790164233745;0.8999056570392111;0.5634100604826935;-11.631586027493228;-14498.040397799763;-200.42674616762872;-8.833502444300235
('philosophy', 7);-1.627793769945987;0.8746627129829192;0.2669538943459408;-13.024614420794464;-33149.86029285342;-210.69459518264443;-6.453056791268423
('philosophy', 8);-2.295572750019221;0.8703870635157089;0.5939536585354404;-10.331083531016706;-13401.56227107829;-163.7715759519893;-10.734910571625432
('philosophy', 9);-1.8042528278053223;0.8876700775025375;0.7626525542270145;-9.6434359060228;-4443.335319611129;-206.4902112565839;-6.648595357087245
('philosophy', 10);-2.838081935345236;0.8738304909620024;0.29986097888093194;-14.237637060640317;-36453.61642833063;-229.5531747246333;-12.123469517899979
('philosophy', 11);-3.5434268235452473;0.8861685735498124;0.5241967188622713;-13.339695467434359;-199934.5381709923;-214.71474987539514;-16.256669334079454
('philosophy', 12);-2.6643645731374934;0.8835079818556009;0.5584643083011109;-15.942385152878742;-163372.24191771832;-196.30083426398704;-11.99896848951139
('philosophy', 13);-2.4296876963140908;0.8538332038860519;0.5084893446454369;-13.544489880080372;-49452.36536652593;-189.69734821565442;-12.980882245717064
('philosophy', 14);-2.0023834299792234;0.8862937398550887;0.502173793796038;-10.451383442501204;-7745.663988579683;-191.5914516209778;-8.821355884473181
('philosophy', 15);-2.601807717783748;0.8836684140625874;0.43032460983001525;-14.689622184383374;-38820.35120717992;-184.65490323808336;-12.547472143232648
('philosophy', 16);-2.6822877707774664;0.8785490330949846;0.5669244128971402;-10.37978229168532;-14699.882199844562;-199.56461761738987;-11.748912831441913
('philosophy', 17);-2.89550575873045;0.8993472782388321;0.7603396491737068;-14.150625683650688;-121589.78365117736;-418.17166859397605;-13.873915498421445
('philosophy', 18);-2.3293988145297058;0.7785469329361068;0.239236236951185;-13.500038117509538;-14853.415181744143;-195.796553502952;-9.74451059441618
('philosophy', 19);-2.8808849108511234;0.8204206120647228;0.1719744044548408;-9.92500922398626;-6561.970239323774;-229.60222431482765;-12.129934841359002
('philosophy', 20);-2.354787276119359;0.855762943884927;0.4524714975449721;-9.642517210505726;-3969.4620197543145;-186.56270009167991;-10.933478328147613
('philosophy', 21);-2.454333358282844;0.8476958701248333;0.1758854284752646;-12.646548286874413;-32827.149516777085;-233.255695719068;-11.35600672044002
('philosophy', 22);-2.4951554069418735;0.8850882075619694;0.41964803238133236;-11.638320059674573;-17649.114600239427;-235.33470772317787;-14.50158628355599
('philosophy', 23);-2.770759067783682;0.8631400071710014;0.741627394036633;-10.97257185330274;-10201.708599521187;-338.09578347353363;-11.38553586449605
('philosophy', 24);-1.1746283945976326;0.8879026866474333;0.6684328167423748;-13.052013394982577;-17692.454033489656;-199.8622408609122;-5.1459762006506145
('philosophy', 25);-2.067960344818868;0.9176887323503895;0.8318009538992002;-10.17406415708497;-6756.635580257551;-159.10105810114638;-8.584981150062406
('philosophy', 26);-2.3135206352200823;0.8664937238183986;0.5156163714180064;-15.249237972318797;-40725.64224735287;-385.18557855110987;-10.039230524755704
('philosophy', 27);-2.059450573790753;0.8680098950622697;0.7394489045910647;-10.818421173475484;-7097.093005118018;-414.3973590303066;-7.549267448427194
('philosophy', 28);-2.296733136233312;0.8459216428433464;0.6166189572052627;-13.20154512895354;-62164.8728745677;-386.426623359785;-12.295874357830028
('philosophy', 29);-2.0506775642466737;0.8929984674669998;0.5111205787676374;-10.383628450272798;-11889.529479075856;-193.2464932170128;-7.485623425206185
('philosophy', 30);-2.482172924536296;0.7819551508565762;0.4532601048560446;-12.358866214422632;-12859.190355157349;-165.98623326138625;-12.365903014663981
('philosophy', 31);-2.1934400933475238;0.8831055300653018;0.6159227472379791;-13.16979643063896;-10571.087457003705;-170.5048229303678;-9.4261195576928
('philosophy', 32);-1.4216472151695592;0.8912782313001133;0.5179093967769071;-13.591009895715265;-11246.734040692805;-148.6690225013575;-5.8700861819319154
('philosophy', 33);-2.321497092744119;0.8561531188388859;0.5423269203487192;-9.6434359060228;-4747.961779331631;-166.89495275855734;-10.850526572500604
('philosophy', 34);-2.33109267922371;0.8473807407840735;0.2511268516217183;-10.921799527929318;-19362.716711610265;-233.13230333419443;-10.536777442292147
('philosophy', 35);-2.15873149518629;0.8992438657547976;0.7587362962267301;-18.420680743952367;-125354.76580789058;-211.81761661810572;-9.997803291600157
('philosophy', 36);-2.422532412159169;0.8325187898563159;0.4531987082336899;-10.777599178955228;-18003.557136545784;-220.39273436235405;-10.69540647598974
('philosophy', 37);-2.450332656272053;0.8230215489486798;0.4502260516755943;-9.663863728712897;-7990.805776209085;-186.55513285379357;-8.751680428116293
('philosophy', 38);-2.1527347284118035;0.8651082828256322;0.43685525974024353;-9.642517210505726;-3580.665939461138;-168.54374578065367;-9.461679873151654
('philosophy', 39);-2.2326479776934285;0.8666717872841927;0.5023715141642847;-10.48706403752104;-10797.484281363348;-213.91738604157578;-10.493337227098293
('philosophy', 40);-3.2217663058352835;0.8324954862449601;0.20894697617947375;-15.536920044770577;-141150.6903233854;-228.7338087086715;-15.226259443537222
('philosophy', 41);-2.7797426414246904;0.8865215610449699;0.6872620686731006;-15.536920044770577;-27359.957240927713;-231.83129877466905;-12.09521190845475
('philosophy', 42);-1.9628272637037887;0.8483893903961885;0.23897650029994572;-13.339695467434359;-10281.349788090281;-250.25527637142733;-8.337866988431372
('philosophy', 43);-2.80792324382963;0.8551602484424587;0.1553413157512875;-13.80231898938247;-116992.5328362508;-308.46981645656825;-15.708387255275985
('philosophy', 44);-1.4172785679467408;0.9052201409991774;0.7366179563620592;-9.642517210505726;-4381.233622649646;-144.93208621635267;-6.568167576622002
('philosophy', 45);-2.948135474209208;0.8688032852620197;0.43034232425839014;-10.152424981981488;-12899.548113253024;-220.624234569527;-12.269218621353042
('philosophy', 46);-1.6999402645490618;0.8179154196999363;0.472787702993376;-13.303327823263484;-18210.909734469427;-225.80188909462137;-6.4632437149590105
('philosophy', 47);-1.6625518509097954;0.8893558461041271;0.22677158650504506;-10.976050117679065;-22094.138448316706;-206.80691938421725;-7.3047737369689845
('philosophy', 48);-2.493596431774692;0.8566756677092351;0.4833607545469524;-10.42895640671376;-11491.639736246618;-187.0542214367507;-11.350656720320002
('philosophy', 49);-2.225746757746076;0.8810006476402602;0.5233988400316318;-11.81525076783365;-18956.644576962903;-193.13853720690034;-9.447942040205083
('philosophy', 50);-2.3847812899971705;0.8816065825077326;0.43263949538056684;-13.691093354272247;-19690.795326213538;-183.74790210432377;-11.220422484820999
('philosophy', 51);-1.9187668143192966;0.8059932611634367;0.2680702612098755;-15.942385152878742;-74277.59758910134;-232.9653436396466;-9.600349007991737
('philosophy', 52);-2.0832621519451875;0.8443566938113922;0.1339403491374986;-13.544489880080372;-29535.018629085625;-205.72634563561903;-9.834024740904583
('philosophy', 53);-2.5163718005438414;0.8765291460678689;0.7196127369009823;-13.500038117509538;-54895.60001992117;-431.4594003726497;-11.769156904744138
('philosophy', 54);-3.0392137474427834;0.8501876852345794;0.44461367906548954;-13.862943611198906;-20768.254084224125;-215.86539999835685;-14.854717624952771
('philosophy', 55);-2.3331480877987474;0.8822134028337539;0.7691429789740177;-11.631586027493228;-25123.460524524755;-488.2054935648374;-10.112478048790585
('philosophy', 56);-2.526891188508878;0.8780680592120358;0.4861110397701978;-11.535665905614488;-23836.109588634747;-202.0472574998358;-11.082025750170727
('philosophy', 57);-2.3853867716745216;0.8605088666069814;0.7149035822262074;-9.678034962561735;-12804.233548943252;-298.1201176281359;-9.100207064602232
('philosophy', 58);-2.2720385779878995;0.8791079963337585;0.39707768832001267;-9.6434359060228;-6662.624490197155;-206.22113434660852;-8.764844547290345
('philosophy', 59);-2.0332585320897985;0.8498789664530034;0.3651724753706826;-10.056281121428587;-9787.206938852534;-197.07444093398814;-7.960308849604378
('philosophy', 60);-2.033978003950923;0.8503717229140773;0.4357161240205564;-11.737692533487776;-7765.556956340718;-239.40662857487175;-8.319837561223167
('philosophy', 61);-2.351048348377412;0.8860118042793066;0.7079591196285958;-9.6434359060228;-4169.812573708336;-164.07695891819202;-10.083930158751746
('philosophy', 62);-2.320702419226853;0.9174226361899198;0.7763624353465057;-10.551032920363516;-7200.805232679914;-175.24561174643952;-8.475177581903283
('philosophy', 63);-2.8007277505890844;0.8426445255928389;0.14392928910423128;-13.927482132336477;-138201.9775687945;-256.07448021450523;-12.621363489231888
('philosophy', 64);-2.2214724750054757;0.875888477479111;0.35946307715167614;-13.457478503090742;-66988.70616918808;-229.61823116449804;-12.132045481960969
('philosophy', 65);-2.0466445114210114;0.8387653801696231;0.48905121482956854;-9.800347747291386;-8557.430226275379;-179.33538067064916;-8.676925292951822
('philosophy', 66);-2.565026943449154;0.8794853288135677;0.5834578014535202;-11.210582315957284;-23534.26830093427;-188.32014413903562;-14.187998005352775
('philosophy', 67);-2.471359015364091;0.8953669457981528;0.7605777419965488;-11.029730267142691;-18182.307309296775;-229.58940691345387;-9.710059836937168
('philosophy', 68);-2.6530662980812623;0.8933625072709995;0.7446243107883102;-13.139024771972208;-73020.6833681379;-224.77272991737607;-13.648592385717695
('philosophy', 69);-2.8283814520614983;0.861867626016976;0.5477097852917857;-14.438307756102468;-92846.23494792492;-216.03706498153932;-13.502248195737046
('philosophy', 70);-2.125568504780406;0.8752056932100127;0.6860295979071876;-11.188794961772377;-28424.750710612298;-174.91682843443704;-9.417064741525136
('philosophy', 71);-2.4464030594726376;0.8734750288209073;0.31667387476349645;-13.16979643063896;-11504.656780644873;-172.78193068887427;-10.66402324738414
('philosophy', 72);-2.292087324350902;0.8643861039364659;0.5452309580895739;-9.642517210505726;-5452.0886385398335;-187.06534063667945;-10.675118975108044
('philosophy', 73);-2.1793927832813558;0.8432335299788417;0.19809681473772844;-10.58579887820673;-14128.369412583637;-245.85574391432505;-10.8802472901327
('philosophy', 74);-2.899253723465868;0.8555533690100201;0.19059952684956719;-15.942385152878742;-112080.32903871858;-232.79990387557774;-12.22184314853891
('philosophy', 75);-2.4268609503704512;0.8408593957106449;0.44860546997175;-11.82334797806627;-25262.055213587915;-181.55461628721127;-12.44839741424453
('philosophy', 76);-2.2038673333084065;0.8524681280742592;0.340822061623579;-12.851342699520426;-30091.535248118817;-202.09568675244833;-9.445209016661332
('philosophy', 77);-2.446008056167459;0.8775329168734415;0.40857754191179;-10.789093558380964;-15663.34128710936;-222.236406954178;-13.251944109428816
('philosophy', 78);-2.0854758824813477;0.8477165201760394;0.21744153564011148;-10.760601602586657;-6381.170601694544;-191.2823944419168;-7.997719682215119
('philosophy', 79);-2.0993712975496295;0.8789179397995753;0.7796986914909887;-9.642517210505726;-6231.091748104762;-301.52728362140704;-9.180781939219889
('philosophy', 80);-2.7970108159164018;0.8869311045186203;0.49694720171638557;-12.46114506354305;-44178.147011108646;-201.2616067877009;-13.200794406588194
('philosophy', 81);-1.914084893736666;0.850671968879627;0.3179217772355661;-10.945172879114628;-7018.938164065882;-182.03147342139118;-8.103659797220775
('philosophy', 82);-1.582145360157735;0.8594490117591376;0.4012746473782833;-9.642517210505726;-4539.800153348254;-159.49100670129482;-7.163686867626955
('philosophy', 83);-2.5884972257274264;0.7272676702460003;0.38617147505261695;-10.104654705712802;-13574.131851200156;-171.61051445165637;-10.842562568526148
('philosophy', 84);-2.666290969773101;0.8541501915563852;0.3439664014858212;-9.642517210505726;-7157.879470439781;-204.1813709348756;-11.705004873316705
('philosophy', 85);-1.5255598891368507;0.8757033881225134;0.5338670974169447;-9.642517210505726;-2975.422079887192;-158.87347881937615;-5.8430964815726645
('philosophy', 86);-2.6177245280688766;0.8084626274608542;0.37468615734798194;-13.052013394982577;-58194.54005520988;-203.9471743235927;-14.135149979641364
('philosophy', 87);-2.181963499674626;0.8673824889260374;0.21962129936714903;-11.142470890098139;-16089.869142867512;-271.69737820725504;-11.071802678567726
('philosophy', 88);-2.7015336270180756;0.8935077284556934;0.8648733446922624;-10.789093558380964;-17993.101021051574;-534.7896168534294;-10.658159385345973
('philosophy', 89);-2.8560918663374975;0.8779643467047207;0.5546721643492883;-10.432996816250766;-6524.133231130725;-217.3707342691504;-14.166253371191058
('philosophy', 90);-2.2849942936943646;0.8783353791793732;0.21070706475899031;-13.927482132336477;-32195.010886136297;-245.10578550137834;-8.750210417544988
('philosophy', 91);-2.2757240208235325;0.8736654880975186;0.7167703452717515;-15.026094421004586;-48295.61008522113;-441.0992239941713;-9.830484366158126
('philosophy', 92);-2.7260199648608414;0.8843049053865641;0.6024080308564816;-12.646548286874413;-11363.160363439549;-201.76875267435446;-12.858882838209626
('philosophy', 93);-3.3525653842104814;0.8629102213596738;0.21064548394710672;-13.16979643063896;-120452.48350407812;-229.39911097736672;-16.980876342768312
('philosophy', 94);-2.435435398970192;0.8778738325647727;0.6078248456960872;-11.48224073894091;-10135.394636637811;-175.64542102836538;-11.09064164781795
('philosophy', 95);-2.110444413963393;0.8612754469279795;0.521622408908339;-12.997946173712302;-30495.197591935852;-182.57051067776385;-9.525352440425548
('philosophy', 96);-3.0188878132372796;0.7931402374693047;0.18408938783273915;-11.269556318416836;-22360.31888774558;-185.63127970991542;-15.330920863293423
('philosophy', 97);-2.180925294658556;0.8842283821920112;0.7419408089350594;-13.862943611198906;-100369.86329121866;-289.61985498234;-10.534261733911338
('philosophy', 98);-2.5182969753253084;0.8461523665552638;0.3983735587716114;-9.92500922398626;-6781.964380140816;-214.11024041960408;-12.415479054139192
('philosophy', 99);-2.5617646713648763;0.7973822825107855;0.3519621308498832;-10.809532226058238;-9757.088934831194;-184.75699273368386;-11.370395165791882
('philosophy', 100);-2.8132472942503717;0.8121552842184233;0.35891357854817074;-10.945172879114628;-17917.89543894426;-196.79860767409204;-13.322513708113359
('philosophy', 101);-1.7710378262907613;0.8874814303706805;0.3753167354631648;-9.702109307707973;-5300.46151256163;-208.80625834716838;-7.5931401410455175
('philosophy', 102);-2.1157699277923774;0.8848241435219303;0.6212022284052096;-11.302813540173318;-10646.08817475968;-226.34988542281414;-10.071329344508424
('philosophy', 103);-2.2326581161079786;0.8332053422165204;0.5258152356529925;-9.642517210505726;-8322.208760248634;-183.62831098889745;-12.372253134867348
('philosophy', 104);-2.341243565221216;0.8505445447667033;0.6386731659940653;-11.206186704484246;-17495.57196710743;-259.112216332724;-9.904888895950263
('philosophy', 105);-2.4654860985454636;0.8264425163706292;0.35307440633189774;-12.158195518960481;-25224.71637389832;-254.5920743904984;-9.709876091873873
('philosophy', 106);-3.2806009119475354;0.8549503055965944;0.4721179103333216;-13.16979643063896;-21242.125388156594;-187.90828751312185;-15.230629739645348
('philosophy', 107);-2.10109135071662;0.8710327661826692;0.3812477504458148;-11.638320059674573;-13588.691360288465;-259.9530939024974;-9.052059683982275
('philosophy', 108);-2.6048626977782403;0.7966903804582528;0.40350340129125406;-11.278946058766675;-24972.796895035717;-184.66100670389022;-11.003296307853713
('philosophy', 109);-2.5594729085708625;0.8869606310783446;0.5617154269057111;-9.929893238578684;-8035.592637824836;-264.3447581929051;-11.828498641400714
('philosophy', 110);-3.193927258481066;0.802349208480279;0.5246592141183979;-12.492397607047154;-36841.08348437668;-191.6715014554121;-12.879282587613796
('philosophy', 111);-2.1159539083993644;0.8665773678990794;0.5170762592166097;-14.438307756102468;-49589.081346362625;-184.3769413366346;-9.22031250980332
('philosophy', 112);-2.2736557812140545;0.8829569582883962;0.6627352042122484;-10.935088760048002;-8306.912904057941;-173.06313155424775;-9.46473831914843
('philosophy', 113);-2.9709320529302117;0.8449109878246952;0.4212375141140038;-10.945172879114628;-9067.676616229292;-195.43772875708925;-13.086079905267011
('philosophy', 114);-2.3672175534978783;0.8700040422337184;0.738560078618706;-11.560358518204861;-17555.833507634463;-204.4162397487139;-12.096074428224732
('philosophy', 115);-1.9727146715890784;0.886154586437966;0.5855706432746791;-12.508397948393595;-15394.838092406246;-214.31227416190166;-8.52602066087619
